Task Code,Task Description,Status,WBS,Building,Area,Level,Room,Subcontractor,Trade,Responsible Person,Planned Start,Planned Finish,Actual Start,Actual Finish
INT.DH.2290,"IMPACT - Interior Door, Frame and Hardware Product Data  Submitted - Filter 3",Complete,CONSTRUCTION,,Doors & Hardware - INTERIOR,DOORS & HARDWARE INTERIOR,"Int. Doors Filter 1, 2, 3",DOORS AND HARDWARE,,,2025-01-13 07:00,2025-01-16 17:00,2024-09-06 07:00,2024-09-11 17:00
INT.DH.2300,"IMPACT - Interior Door, Frame and Hardware Product Data  Submitted - Filter 2",Complete,CONSTRUCTION,,Doors & Hardware - INTERIOR,DOORS & HARDWARE INTERIOR,"Int. Doors Filter 1, 2, 3",DOORS AND HARDWARE,,,2025-01-13 07:00,2025-01-16 17:00,2024-09-06 07:00,2024-09-11 17:00
INT.DH.2310,"IMPACT - Int. Door, Frame and Hardware Product Data)  Resubmit. - PACKAGE 1 (REV 3 - FILTER 1",Complete,CONSTRUCTION,,Doors & Hardware - INTERIOR,DOORS & HARDWARE INTERIOR,"Int. Doors Filter 1, 2, 3",DOORS AND HARDWARE,,,2025-01-13 07:00,2025-01-15 17:00,2024-09-10 07:00,2024-09-13 17:00
INT.DH.2320,"IMPACT - Interior Door, Frame and Hardware Product Data - Remaining Doors REV 0 - Submitted",Complete,CONSTRUCTION,,Doors & Hardware - INTERIOR,DOORS & HARDWARE INTERIOR,"Int. Doors Filter 1, 2, 3",DOORS AND HARDWARE,,,2025-01-13 07:00,2025-01-17 17:00,2024-09-12 07:00,2024-09-17 17:00
INT.DH.2330,"IMPACT - CCD #473 - Cook and Boardman - HM Doors, Frames, and Hardware for Filters 1-3 was submitted to SECAI",Complete,CONSTRUCTION,,Doors & Hardware - INTERIOR,DOORS & HARDWARE INTERIOR,"Int. Doors Filter 1, 2, 3",DOORS AND HARDWARE,,,2025-01-13 07:00,2025-01-15 17:00,2024-09-16 07:00,2024-09-19 17:00
INT.DH.2340,"IMPACT - Int. Door, Frame & Hardware Product Data - Remaining Doors REV 0  Returned Revise and Resubmit",Complete,CONSTRUCTION,,Doors & Hardware - INTERIOR,DOORS & HARDWARE INTERIOR,"Int. Doors Filter 1, 2, 3",DOORS AND HARDWARE,,,2025-01-13 07:00,2025-01-20 17:00,2024-09-18 07:00,2024-09-26 17:00
INT.DH.2350,"IMPACT - Int. Door, Frame and Hardware Product Data  Returned Approved as Noted - PACKAGE 1 (REV 3) - FILTER 1",Complete,CONSTRUCTION,,Doors & Hardware - INTERIOR,DOORS & HARDWARE INTERIOR,"Int. Doors Filter 1, 2, 3",DOORS AND HARDWARE,,,2025-01-13 07:00,2025-01-29 17:00,2024-09-16 07:00,2024-10-03 17:00
INT.DH.2360,"IMPACT - Int. Door, Frame and Hardware Product Data - Remaining Doors REV 1  Submitted",Complete,CONSTRUCTION,,Doors & Hardware - INTERIOR,DOORS & HARDWARE INTERIOR,"Int. Doors Filter 1, 2, 3",DOORS AND HARDWARE,,,2025-01-13 07:00,2025-01-16 17:00,2024-09-27 07:00,2024-10-01 17:00
INT.DH.2370,"IMPACT - Int. Door, Frame and Hardware Product Data  Returned Approved as Noted - Filter 3",Complete,CONSTRUCTION,,Doors & Hardware - INTERIOR,DOORS & HARDWARE INTERIOR,"Int. Doors Filter 1, 2, 3",DOORS AND HARDWARE,,,2025-01-13 07:00,2025-02-04 17:00,2024-09-12 07:00,2024-10-04 17:00
INT.DH.2380,"IMPACT - Int. Door, Frame and Hardware Product Data  Returned Approved as Noted - Filter 2",Complete,CONSTRUCTION,,Doors & Hardware - INTERIOR,DOORS & HARDWARE INTERIOR,"Int. Doors Filter 1, 2, 3",DOORS AND HARDWARE,,,2025-01-13 07:00,2025-02-04 17:00,2024-09-12 07:00,2024-10-04 17:00
INT.DH.2390,"IMPACT - Door, Frame and Hardware Product Data - Remaining Doors REV 1  Returned Approved as Noted",Complete,CONSTRUCTION,,Doors & Hardware - INTERIOR,DOORS & HARDWARE INTERIOR,"Int. Doors Filter 1, 2, 3",DOORS AND HARDWARE,,,2025-01-13 07:00,2025-01-23 17:00,2024-10-02 07:00,2024-10-14 17:00
INT.DH.2400,IMPACT - Submit. clarif. sent to SECAI. Prev. appr. items were now unapp. in the latest returned submit (Int. frames),Complete,CONSTRUCTION,,Doors & Hardware - INTERIOR,DOORS & HARDWARE INTERIOR,"Int. Doors Filter 1, 2, 3",DOORS AND HARDWARE,,,2025-01-13 07:00,2025-01-13 17:00,2024-10-18 07:00,2024-10-30 17:00
INT.DH.2420,"IMPACT - CCD #473 - Cook and Boardman - HM Doors, Frames, and Hardware for Filters 1-3 was executed",Complete,CONSTRUCTION,,Doors & Hardware - INTERIOR,DOORS & HARDWARE INTERIOR,"Int. Doors Filter 1, 2, 3",DOORS AND HARDWARE,,,2025-01-13 07:00,2025-02-26 17:00,2024-09-20 07:00,2024-11-04 17:00
INT.DH.2430,IMPACT - Yates meeting with SECAI & SAS to review door mockup & inst.; Yates received app. to begin frame inst,Complete,CONSTRUCTION,,Doors & Hardware - INTERIOR,DOORS & HARDWARE INTERIOR,"Int. Doors Filter 1, 2, 3",DOORS AND HARDWARE,,,2025-01-13 07:00,2025-01-13 17:00,2024-11-14 07:00,2024-11-14 17:00
INT.DH.2440,"IMPACT - CCD #538 - Cook & Boardman - HM Doors, Frames, & HW for remaining doors submitted to SECAI",Complete,CONSTRUCTION,,Doors & Hardware - INTERIOR,DOORS & HARDWARE INTERIOR,"Int. Doors Filter 1, 2, 3",DOORS AND HARDWARE,,,2025-01-13 07:00,2025-01-30 17:00,2024-11-01 07:00,2024-11-19 17:00
INT.DH.2450,"IMPACT - CCD #538 - Cook and Boardman - HM Doors, Frames, and Hardware for remaining doors was executed",Complete,CONSTRUCTION,,Doors & Hardware - INTERIOR,DOORS & HARDWARE INTERIOR,"Int. Doors Filter 1, 2, 3",DOORS AND HARDWARE,,,2025-01-13 07:00,2025-03-21 17:00,2024-11-26 07:00,2024-11-26 17:00
INT.DH.2460,IMPACT - Procurement - Damaged Doors,Complete,CONSTRUCTION,,Doors & Hardware - INTERIOR,DOORS & HARDWARE INTERIOR,"Int. Doors Filter 1, 2, 3",DOORS AND HARDWARE,,,2025-01-13 07:00,2025-04-25 17:00,2024-10-25 07:00,2025-05-05 07:00
INT.DH.2470,IMPACT - Procurement - Replacement Doors in Filters 1-3 - ALL DOOR FRAMES TO BE ONSITE 2/20,Complete,CONSTRUCTION,,Doors & Hardware - INTERIOR,DOORS & HARDWARE INTERIOR,"Int. Doors Filter 1, 2, 3",DOORS AND HARDWARE,,,2025-01-13 07:00,2025-04-25 17:00,2024-11-11 07:00,2025-02-05 07:00
INT.DH.2480,IMPACT - Procurement - Replacement Doors (Remaining Doors) - ALL DOORS TO BE ONSITE 3/26,Complete,CONSTRUCTION,,Doors & Hardware - INTERIOR,L1 - Fndn Slab,"Int. Doors Filter 1, 2, 3",DOORS AND HARDWARE,,,2025-01-13 07:00,2025-04-25 17:00,2024-12-06 07:00,2025-03-26 07:00
INT.DH.2490,IMPACT - DOOR COATING MOCK UP APPROVAL,Complete,CONSTRUCTION,,Doors & Hardware - INTERIOR,DOORS & HARDWARE INTERIOR,"Int. Doors Filter 1, 2, 3",DOORS AND HARDWARE,,,2025-01-13 07:00,2025-04-25 17:00,2024-10-25 07:00,2025-01-17 07:00
INT.DH.2500,IMPACT - Frame installation on HOLD until SECAI/SAS provides with an approved inspection plan forward for remidiation,Complete,CONSTRUCTION,,Doors & Hardware - INTERIOR,DOORS & HARDWARE INTERIOR,"Int. Doors Filter 1, 2, 3",DOORS AND HARDWARE,,,2025-01-13 07:00,2025-04-25 17:00,2024-12-05 07:00,2024-12-12 17:00
INT.DH.2510,IMPACT - Procurement - Sansblast/Prime/Paint Ext.Door Frames - Delivery,Complete,CONSTRUCTION,,Doors & Hardware - INTERIOR,DOORS & HARDWARE INTERIOR,"Int. Doors Filter 1, 2, 3",DOORS AND HARDWARE,,,2025-01-13 07:00,2025-04-25 17:00,2024-12-06 07:00,2025-03-20 07:00
INT.DH.2520,IMPACT - IOCC 1428 - 4 HM Frames Fire rated - Fabrication 10 weeks,Complete,CONSTRUCTION,,Doors & Hardware - INTERIOR,DOORS & HARDWARE INTERIOR,"Int. Doors Filter 1, 2, 3",DOORS AND HARDWARE,,,2025-04-04 07:00,2025-06-27 17:00,2025-03-18 07:00,2025-04-10 07:00
CN.SWA4.7360,IMPACT - MKM FRAMING & SHEATHING COLD FRAME & INSULATION - N30-31 TRESTLE B INFILL - EXTERIOR,Complete,CONSTRUCTION,,SUWN-5 - 30-33,EXTERIOR SKIN,,KOVACH,INSULATED METAL PANELS,,2025-10-01 07:00,2025-10-28 17:00,2025-09-18 07:00,2025-10-10 13:00
INT.DH.2530,"IMPACT - SECAI directive to hold up doors until 5/15 - LVL 2- FAB120112A, FAB120201A, FAB126109A, FAB126401B",Complete,CONSTRUCTION,,Doors & Hardware - INTERIOR,DOORS & HARDWARE INTERIOR,"Int. Doors Filter 1, 2, 3",DOORS AND HARDWARE,,,2025-01-13 07:00,2025-04-25 17:00,2025-04-21 07:00,2025-05-16 17:00
INT.DH.2540,IMPACT - SECAI directive to hold up doors until 5/25 - LVL 3- FAB130502B -,Complete,CONSTRUCTION,,Doors & Hardware - INTERIOR,DOORS & HARDWARE INTERIOR,"Int. Doors Filter 1, 2, 3",DOORS AND HARDWARE,,,2025-01-13 07:00,2025-04-25 17:00,2025-04-15 07:00,2025-05-30 07:00
INT.DH.2550,"IMPACT - SECAI directive to hold up doors until 6/20 - LVL 1- FAB110101A, FAB110402C, FAB110514A,FAB110514B, FAB116202D,",Complete,CONSTRUCTION,,Doors & Hardware - INTERIOR,DOORS & HARDWARE INTERIOR,"Int. Doors Filter 1, 2, 3",DOORS AND HARDWARE,,,2025-01-13 07:00,2025-04-25 17:00,2025-04-21 07:00,2025-06-20 17:00
INT.DH.2560,IMPACT - RFI 10662 - RAISED ACCESS FLOOR DESIGN CONFLICT - LVL 1 - DOOR FRAMES,Complete,CONSTRUCTION,,Doors & Hardware - INTERIOR,DOORS & HARDWARE INTERIOR,"Int. Doors Filter 1, 2, 3",DOORS AND HARDWARE,,,2025-01-13 07:00,2025-04-25 17:00,2025-04-23 07:00,2025-06-02 07:00
INT.DH.2570,IMPACT - DESIGN CHANGE RFI 9750 - OHC TO HM FRAME - LVL 3,Complete,CONSTRUCTION,,Doors & Hardware - INTERIOR,DOORS & HARDWARE INTERIOR,"Int. Doors Filter 1, 2, 3",DOORS AND HARDWARE,,,2025-01-13 07:00,2025-04-25 17:00,2025-01-06 00:00,2025-01-13 17:00
INT.DH.2590,IMPACT - RFI 10662 - PATRIOT STAIR REMOVAL & INSTALL THRESHOLD - LVL 1 - DOOR FRAMES,Active,CONSTRUCTION,,Doors & Hardware - INTERIOR,DOORS & HARDWARE INTERIOR,"Int. Doors Filter 1, 2, 3",DOORS AND HARDWARE,,,2025-10-06 07:00,2025-10-17 17:00,2025-09-17 07:00,
FIZ.WEST.1101,PARAPET WALL FRP & FRAME DRYWALL - ROOF - SWA - L3 - J-G GL 1-3,Complete,Area FIZ1 (West Inner),Data Center (Gridlines 1-3),FIZ1 (West Inner) GL J-G - DATA CENTER 2,L4 - SUP Roof - FAB Roof,,,DRYWALL,FIZ DATA CENTER,2023-12-01 07:00,2023-12-04 17:00,2023-12-01 07:00,2023-12-05 11:00
CN.FIZ1.2310,IMPACT Pending Man Power Issue due to NO Payment DOOR FRAMES -,Complete,Area FIZ1 (West Inner),West Support Building,SUES-5 - 6-1 - FIZ - GL A -E,L3 / Waffle Slab Level,ELECTRIC RM 2,FINISH PAINT,TBD Architectural Finishes,FIZ DATA CENTER,2024-12-31 07:00,2025-01-03 17:00,2024-12-17 07:00,2025-01-08 17:00
CN.FIZ1.2320,INSTALL FRAMES & DOORS - SUE - 62 - GL 8-15 & A-E - L3,Active,Area FIZ1 (West Inner),West Support Building,SUE - 62 - GL 8-15 & A -E,L3 / Waffle Slab Level,FIZ,FINISH PAINT,TBD Architectural Finishes,FIZ DATA CENTER,2025-02-14 07:00,2025-02-18 17:00,2025-01-15 07:00,
CN.FIZ1.2350,INSTALL FRAMES & DOORS - SUE - 61 - GL 1-8 & A-E - L3,Active,Area FIZ1 (West Inner),West Support Building,SUE - 61 - GL 1-8 & A -E,L3 / Waffle Slab Level,FIZ,FINISH PAINT,TBD Architectural Finishes,FIZ DATA CENTER,2025-02-17 07:00,2025-02-19 17:00,2025-01-16 00:00,
CN.FIZ1.2380,INSTALL FRAMES & DOORS - SUE - 63 - GL 15-21 & A-E - L3,Active,Area FIZ1 (West Inner),West Support Building,SUE - 63 - GL 15-21 & A -E,L3 / Waffle Slab Level,FIZ,FINISH PAINT,TBD Architectural Finishes,FIZ DATA CENTER,2025-02-12 07:00,2025-02-14 17:00,2025-01-29 07:00,
CN.FIZ1.2410,INSTALL FRAMES & DOORS - SUE - 64 - GL 21-27 & A-E - L3,Active,Area FIZ1 (West Inner),West Support Building,SUE - 64 - GL 22-27 & A -E,L3 / Waffle Slab Level,FIZ,FINISH PAINT,TBD Architectural Finishes,FIZ DATA CENTER,2025-02-10 07:00,2025-02-12 17:00,2025-01-29 07:00,
CN.FIZ1.2440,INSTALL FRAMES & DOORS - SUE - 65 - GL 27-33 & A-E - L3,Active,Area FIZ1 (West Inner),West Support Building,SUE - 65 - GL 27-31 & A -E,L3 / Waffle Slab Level,FIZ,FINISH PAINT,TBD Architectural Finishes,FIZ DATA CENTER,2025-02-04 07:00,2025-02-06 17:00,2025-01-16 07:00,
CN.FIZ1.2900,INSTALL FRAMES & DOORS - SUE - 62 - GL 8-15 & A-E - L2,Active,Area FIZ1 (West Inner),West Support Building,SUE - 62 - GL 8-15 & A -E,L2 - SubFab Level,,FINISH PAINT,TBD Architectural Finishes,FIZ DATA CENTER,2025-08-25 07:00,2025-08-27 17:00,2025-04-28 07:00,
CN.FIZ1.2940,INSTALL FRAMES & DOORS - SUE - 61 - GL 1-8 & A-E - L2,Active,Area FIZ1 (West Inner),West Support Building,SUE - 61 - GL 1-8 & A -E,L2 - SubFab Level,,FINISH PAINT,TBD Architectural Finishes,FIZ DATA CENTER,2025-08-27 07:00,2025-08-29 17:00,2025-02-25 07:00,
CN.FIZ1.2870,INSTALL FRAMES & DOORS - SUE - 63 - GL 15-21 & A-E - L2,Active,Area FIZ1 (West Inner),West Support Building,SUE - 63 - GL 15-21 & A -E,L2 - SubFab Level,,FINISH PAINT,TBD Architectural Finishes,FIZ DATA CENTER,2025-08-21 07:00,2025-08-25 17:00,2025-03-28 07:00,
CN.FIZ1.2830,INSTALL FRAMES & DOORS - SUE - 64 - GL 21-27 & A-E - L2,Active,Area FIZ1 (West Inner),West Support Building,SUE - 64 - GL 22-27 & A -E,L2 - SubFab Level,,FINISH PAINT,TBD Architectural Finishes,FIZ DATA CENTER,2025-08-19 07:00,2025-08-21 17:00,2025-03-28 07:00,
CN.FIZ1.2790,INSTALL FRAMES & DOORS - SUE - 65 - GL 27-33 & A-E - L2,Active,Area FIZ1 (West Inner),West Support Building,SUE - 65 - GL 27-31 & A -E,L2 - SubFab Level,,FINISH PAINT,TBD Architectural Finishes,FIZ DATA CENTER,2025-08-18 07:00,2025-08-20 17:00,2025-02-26 07:00,
CN.FIZ1.3140,INSTALL FRAMES & DOORS - SUE - 62 - GL 8-15 & A-E - L1,Active,Area FIZ1 (West Inner),West Support Building,SUE - 62 - GL 8-15 & A -E,L1 - Fndn Slab,,FINISH PAINT,TBD Architectural Finishes,FIZ DATA CENTER,2025-08-19 07:00,2025-08-21 17:00,2025-03-26 07:00,
CN.FIZ1.3180,INSTALL FRAMES & DOORS - SUE - 61 - GL 1-8 & A-E - L1,Active,Area FIZ1 (West Inner),West Support Building,SUE - 61 - GL 1-8 & A -E,L1 - Fndn Slab,,FINISH PAINT,TBD Architectural Finishes,FIZ DATA CENTER,2025-08-19 07:00,2025-08-21 17:00,2025-03-17 07:00,
CN.FIZ1.3110,INSTALL FRAMES & DOORS - SUE - 63 - GL 15-21 & A-E - L1,Active,Area FIZ1 (West Inner),West Support Building,SUE - 63 - GL 15-21 & A -E,L1 - Fndn Slab,,FINISH PAINT,TBD Architectural Finishes,FIZ DATA CENTER,2025-08-19 07:00,2025-08-21 17:00,2025-03-21 07:00,
CN.FIZ1.3070,INSTALL FRAMES & DOORS - SUE - 64 - GL 21-27 & A-E - L1,Active,Area FIZ1 (West Inner),West Support Building,SUE - 64 - GL 22-27 & A -E,L1 - Fndn Slab,,FINISH PAINT,TBD Architectural Finishes,FIZ DATA CENTER,2025-08-18 07:00,2025-08-20 17:00,2025-04-18 07:00,
CN.FIZ1.3030,INSTALL FRAMES & DOORS - SUE - 65 - GL 27-33 & A-E - L1,Active,Area FIZ1 (West Inner),West Support Building,SUE - 65 - GL 27-31 & A -E,L1 - Fndn Slab,,FINISH PAINT,TBD Architectural Finishes,FIZ DATA CENTER,2025-08-21 07:00,2025-08-25 17:00,2025-03-14 07:00,
CN.FIZ1.3230,INSTALL FRAMES & DOORS - SUW - 01 - GL 1-8 & J-N - L3,Active,Area FIZ1 (West Inner),West Support Building,SUW - 01 - GL 1-5 & J-N,L3 / Waffle Slab Level,FIZ,FINISH PAINT,TBD Architectural Finishes,FIZ DATA CENTER,2025-02-19 07:00,2025-02-21 17:00,2025-01-08 07:00,
CN.FIZ1.3270,INSTALL FRAMES & DOORS - SUW - 02 - GL 8-15 & J-N - L3,Active,Area FIZ1 (West Inner),West Support Building,SUW - 02 - GL 5-11 & J-N,L3 / Waffle Slab Level,,FINISH PAINT,TBD Architectural Finishes,FIZ DATA CENTER,2025-02-21 07:00,2025-02-25 17:00,2025-01-17 07:00,
CN.FIZ1.3310,INSTALL FRAMES - SUW - 03 - GL 15-21 & J-N - L3,Active,Area FIZ1 (West Inner),West Support Building,SUW - 03 - GL 11-20 & J-N,L3 / Waffle Slab Level,,FINISH PAINT,TBD Architectural Finishes,FIZ DATA CENTER,2025-02-24 07:00,2025-02-26 17:00,2025-01-21 07:00,
CN.FIZ1.3350,INSTALL FRAMES & DOORS - SUW - 04 - GL 21-27 & J-N - L3,Active,Area FIZ1 (West Inner),West Support Building,SUW - 04 - GL 21-23 & J-N,L3 / Waffle Slab Level,,FINISH PAINT,TBD Architectural Finishes,FIZ DATA CENTER,2025-02-26 07:00,2025-02-28 17:00,2025-01-22 07:00,
CN.FIZ1.3390,INSTALL FRAMES & DOORSS - SUW - 05 - GL 27-33 & J-N - L3,Active,Area FIZ1 (West Inner),West Support Building,SUW - 05 - GL 23-30 & J-N,L3 / Waffle Slab Level,,FINISH PAINT,TBD Architectural Finishes,FIZ DATA CENTER,2025-02-28 07:00,2025-03-04 17:00,2025-01-20 07:00,
CN.FIZ1.3510,INSTALL FRAMES & DOORS - SUW - 01 - GL 1-8 & J-N - L2,Active,Area FIZ1 (West Inner),West Support Building,SUW - 01 - GL 1-5 & J-N,L2 - SubFab Level,FIZ,FINISH PAINT,TBD Architectural Finishes,FIZ DATA CENTER,2025-01-16 07:00,2025-01-20 17:00,2025-02-03 07:00,
CN.FIZ1.3470,INSTALL FRAMES & DOORS - SUW - 02 - GL 8-15 & J-N - L2,Active,Area FIZ1 (West Inner),West Support Building,SUW - 02 - GL 5-11 & J-N,L2 - SubFab Level,,FINISH PAINT,TBD Architectural Finishes,FIZ DATA CENTER,2025-02-18 07:00,2025-02-20 17:00,2025-02-18 07:00,
CN.FIZ1.3540,INSTALL FRAMES & DOORS - SUW - 03 - GL 15-21 & J-N - L2,Active,Area FIZ1 (West Inner),West Support Building,SUW - 03 - GL 11-20 & J-N,L2 - SubFab Level,,FINISH PAINT,TBD Architectural Finishes,FIZ DATA CENTER,2025-02-19 07:00,2025-02-21 17:00,2025-02-19 07:00,
CN.FIZ1.3580,INSTALL FRAMES & DOORS - SUW - 04 - GL 21-27 & J-N - L2,Active,Area FIZ1 (West Inner),West Support Building,SUW - 04 - GL 21-23 & J-N,L2 - SubFab Level,,FINISH PAINT,TBD Architectural Finishes,FIZ DATA CENTER,2025-04-01 07:00,2025-04-03 17:00,2025-04-01 07:00,
CN.FIZ1.3620,INSTALL FRAMES & DOORS - SUW - 05 - GL 27-33 & J-N - L2,Active,Area FIZ1 (West Inner),West Support Building,SUW - 05 - GL 23-30 & J-N,L2 - SubFab Level,,FINISH PAINT,TBD Architectural Finishes,FIZ DATA CENTER,2025-02-18 07:00,2025-02-20 17:00,2025-02-18 07:00,
CN.FIZ1.3760,INSTALL FRAMES & DOORS - SUW - 01 - GL 1-8 & J-N - L1,Active,Area FIZ1 (West Inner),West Support Building,SUW - 01 - GL 1-5 & J-N,L1 - Fndn Slab,FIZ,FINISH PAINT,TBD Architectural Finishes,FIZ DATA CENTER,2025-03-10 07:00,2025-03-12 17:00,2025-03-10 07:00,
CN.FIZ1.3720,INSTALL FRAMES & DOORS - SUW - 02 - GL 8-15 & J-N - L1,Active,Area FIZ1 (West Inner),West Support Building,SUW - 02 - GL 5-11 & J-N,L1 - Fndn Slab,,FINISH PAINT,TBD Architectural Finishes,FIZ DATA CENTER,2025-07-02 07:00,2025-07-07 17:00,2025-07-10 07:00,
CN.FIZ1.3790,INSTALL FRAMES & DOORS - SUW - 03 - GL 15-21 & J-N - L1,Active,Area FIZ1 (West Inner),West Support Building,SUW - 03 - GL 11-20 & J-N,L1 - Fndn Slab,,FINISH PAINT,TBD Architectural Finishes,FIZ DATA CENTER,2025-04-03 07:00,2025-04-07 17:00,2025-04-03 07:00,
CN.FIZ1.3830,INSTALL FRAMES & DOORS - SUW - 04 - GL 21-27 & J-N - L1,Not Started,Area FIZ1 (West Inner),West Support Building,SUW - 04 - GL 21-23 & J-N,L1 - Fndn Slab,,FINISH PAINT,TBD Architectural Finishes,FIZ DATA CENTER,2025-11-21 07:00,2025-11-21 17:00,,
CN.FIZ1.3870,INSTALL FRAMES & DOORS - SUW - 05 - GL 27-31 & J-N - L1,Active,Area FIZ1 (West Inner),West Support Building,SUW - 05 - GL 23-30 & J-N,L1 - Fndn Slab,,FINISH PAINT,TBD Architectural Finishes,FIZ DATA CENTER,2025-03-17 07:00,2025-03-19 17:00,2025-03-17 07:00,
CN.FIZ1.4360,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - SUE - 62 - GL 8-15 & A-E - L3,Complete,Area FIZ1 (West Inner),West Support Building,SUE - 62 - GL 8-15 & A -E,L3 / Waffle Slab Level,FIZ,FINISH PAINT,TBD Architectural Finishes,FIZ DATA CENTER,2025-02-04 07:00,2025-02-10 17:00,2025-01-13 07:00,2025-06-16 10:00
CN.FIZ1.4370,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - SUE - 61 - GL 1-8 & A-E - L3,Complete,Area FIZ1 (West Inner),West Support Building,SUE - 61 - GL 1-8 & A -E,L3 / Waffle Slab Level,FIZ,FINISH PAINT,TBD Architectural Finishes,FIZ DATA CENTER,2025-02-06 07:00,2025-02-12 17:00,2025-01-14 07:00,2025-06-02 17:00
CN.FIZ1.4350,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - SUE - 63 - GL 15-21 & A-E - L3,Complete,Area FIZ1 (West Inner),West Support Building,SUE - 63 - GL 15-21 & A -E,L3 / Waffle Slab Level,FIZ,FINISH PAINT,TBD Architectural Finishes,FIZ DATA CENTER,2025-02-03 07:00,2025-02-07 17:00,2025-01-10 07:00,2025-06-25 17:00
CN.FIZ1.4340,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - SUE - 64 - GL 21-27 & A-E - L3,Complete,Area FIZ1 (West Inner),West Support Building,SUE - 64 - GL 22-27 & A -E,L3 / Waffle Slab Level,FIZ,FINISH PAINT,TBD Architectural Finishes,FIZ DATA CENTER,2025-01-30 07:00,2025-02-05 17:00,2025-01-09 07:00,2025-06-12 17:00
CN.FIZ1.4320,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - SUE - 66 - GL 33-40 & A-E - L3,Complete,Area FIZ1 (West Inner),West Support Building,SUE - 65 - GL 31-33 & A -E,L3 / Waffle Slab Level,FIZ,FINISH PAINT,TBD Architectural Finishes,FIZ DATA CENTER,2025-01-27 07:00,2025-01-31 17:00,2025-01-06 07:00,2025-06-02 17:00
CN.FIZ1.4380,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - SUW - 01 - GL 1-8 & J-N - L3,Complete,Area FIZ1 (West Inner),West Support Building,SUW - 01 - GL 1-5 & J-N,L3 / Waffle Slab Level,FIZ,FINISH PAINT,TBD Architectural Finishes,FIZ DATA CENTER,2025-02-10 07:00,2025-02-14 17:00,2025-01-15 07:00,2025-06-19 17:00
CN.FIZ1.4390,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - SUW - 02 - GL 8-15 & J-N - L3,Complete,Area FIZ1 (West Inner),West Support Building,SUW - 02 - GL 5-11 & J-N,L3 / Waffle Slab Level,,FINISH PAINT,TBD Architectural Finishes,FIZ DATA CENTER,2025-02-11 07:00,2025-02-17 17:00,2025-01-16 07:00,2025-06-17 17:00
CN.FIZ1.4400,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - SUW - 03 - GL 15-21 & J-N - L3,Complete,Area FIZ1 (West Inner),West Support Building,SUW - 03 - GL 11-20 & J-N,L3 / Waffle Slab Level,,FINISH PAINT,TBD Architectural Finishes,FIZ DATA CENTER,2025-02-13 07:00,2025-02-19 17:00,2025-01-17 07:00,2025-05-30 17:00
CN.FIZ1.4410,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - SUW - 04 - GL 21-27 & J-N - L3,Complete,Area FIZ1 (West Inner),West Support Building,SUW - 04 - GL 21-23 & J-N,L3 / Waffle Slab Level,,FINISH PAINT,TBD Architectural Finishes,FIZ DATA CENTER,2025-02-17 07:00,2025-02-21 17:00,2025-01-20 07:00,2025-06-06 17:00
CN.FIZ1.4420,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - SUW - 05 - GL 27-33 & J-N - L3,Complete,Area FIZ1 (West Inner),West Support Building,SUW - 05 - GL 23-30 & J-N,L3 / Waffle Slab Level,,FINISH PAINT,TBD Architectural Finishes,FIZ DATA CENTER,2025-02-18 07:00,2025-02-24 17:00,2025-01-22 07:00,2025-05-28 17:00
CN.FIZ1.5040,INSTALL DOOR HARDWARE - SUE - 62 - GL 8-15 - A - L1 - Ext.,Not Started,Area FIZ1 (West Inner),West Support Building,SUE - 62 - GL 8-15 & A -E,L1 - Exterior,,ALK,TBD Architectural Finishes,FIZ DATA CENTER,2025-12-08 07:00,2025-12-10 17:00,,
CN.FIZ1.4930,INSTALL FRAMES & DOORS- SUE - 62 - GL 8-15 - A - L1 - Ext.,Active,Area FIZ1 (West Inner),West Support Building,SUE - 62 - GL 8-15 & A -E,L1 - Exterior,,FINISH PAINT,TBD Architectural Finishes,FIZ DATA CENTER,2025-08-28 07:00,2025-09-02 17:00,2025-06-23 07:00,
CN.FIZ1.5100,INSTALL DOOR HARDWARE - SUE - 61 - GL 1-8 & - A - L1 - Ext.,Not Started,Area FIZ1 (West Inner),West Support Building,SUE - 61 - GL 1-8 & A -E,L1 - Exterior,,ALK,TBD Architectural Finishes,FIZ DATA CENTER,2025-12-08 07:00,2025-12-10 17:00,,
CN.FIZ1.4990,INSTALL FRAMES & DOORS - SUE - 61 - GL 1-8 - A - L1 - Ext.,Active,Area FIZ1 (West Inner),West Support Building,SUE - 61 - GL 1-8 & A -E,L1 - Exterior,,FINISH PAINT,TBD Architectural Finishes,FIZ DATA CENTER,2025-09-03 07:00,2025-09-05 17:00,2025-07-30 07:00,
