Task Code,Task Description,Status,WBS,Building,Area,Level,Room,Subcontractor,Trade,Responsible Person,Planned Start,Planned Finish,Actual Start,Actual Finish
CN.SEB1.9420,TAPE & FINISH DRYWALL - BATHROOM - GL 19-22 - C-A - L1,Complete,CONSTRUCTION,,SUEN-1 - 19-22,L1 - Fndn Slab,BATHROOM,,,,2025-09-04 07:00,2025-09-08 17:00,2025-09-04 07:00,2025-09-08 17:00
CN.SWA3.9270,HANG DRYWALL (1 SIDE) - BATHROOM - GL 11-12 - L-N - L1,Complete,CONSTRUCTION,,SUWS-3 - 12-9,L1 - Fndn Slab,BATHROOM,,,,2024-11-11 07:00,2024-11-15 17:00,2024-08-01 07:00,2024-08-09 07:00
CN.SWA3.9290,HANG DRYWALL (2ND SIDE) - BATHROOM - GL 11-12 - L-N - L1,Complete,CONSTRUCTION,,SUWS-3 - 12-9,L1 - Fndn Slab,BATHROOM,,,,2024-11-15 07:00,2024-11-21 17:00,2024-08-12 07:00,2024-08-15 07:00
CN.SWA3.9300,"REMAINING DRYWALL , TAPE & FINISH DRYWALL - BATHROOM - GL 11-12 - L-N - L1",Complete,CONSTRUCTION,,SUWS-3 - 12-9,L1 - Fndn Slab,BATHROOM,,,,2025-07-21 07:00,2025-07-22 17:00,2025-07-21 07:00,2025-08-05 17:00
CN.SWA1.1492,HANG DRYWALL (1 SIDE) - BATHROOM - GL 15-18 - K-N - L3,Complete,CONSTRUCTION,,SUWS-1 - 18-15,L3 / Waffle Slab Level,BATHROOM,,,,2025-05-05 07:00,2025-05-16 17:00,2025-05-05 07:00,2025-05-16 17:00
CN.SWA1.1512,HANG DRYWALL (2ND SIDE) - BATHROOM - GL 15-18 - K-N - L3,Complete,CONSTRUCTION,,SUWS-1 - 18-15,L3 / Waffle Slab Level,BATHROOM,,,,2025-07-23 07:00,2025-07-28 17:00,2025-05-05 07:00,2025-06-07 17:00
CN.SWA1.9450,TAPE & FINISH DRYWALL - BATHROOM - GL 15-18 - K-N - L3,Complete,CONSTRUCTION,,SUWS-1 - 18-15,L3 / Waffle Slab Level,BATHROOM,,,,2025-06-13 07:00,2025-06-13 17:00,2025-06-13 07:00,2025-06-13 17:00
INT.DH.2080,IMPACT - CCD 345 - PREP & SUBMIT CCD FOR INTERIOR DOORS (DRB-009 PACKAGE),Complete,CONSTRUCTION,,Doors & Hardware - INTERIOR,DOORS & HARDWARE INTERIOR,,SECAI,,,2024-07-08 07:00,2024-07-22 17:00,2024-05-02 07:00,2024-06-05 17:00
INT.DH.2090,IMPACT - CCD 367 - PREP & SUBMIT CCD FOR INTERIOR DOORS (DRB-010 PACKAGE),Complete,CONSTRUCTION,,Doors & Hardware - INTERIOR,DOORS & HARDWARE INTERIOR,,SECAI,,,2024-06-28 07:00,2024-07-16 17:00,2024-05-31 07:00,2024-06-13 17:00
INT.DH.2100,IMPACT - CCD 345 - SECAI REVIEW & APPROVE CCD FOR INTERIOR DOORS (DRB-009 PACKAGE),Complete,CONSTRUCTION,,Doors & Hardware - INTERIOR,DOORS & HARDWARE INTERIOR,,SECAI,,,2024-07-08 07:00,2024-07-22 17:00,2024-06-06 07:00,2024-06-10 17:00
INT.DH.2140,IMPACT - CCD 367 - SECAI REVIEW & APPROVE CCD FOR INTERIOR DOORS (DRB-010 PACKAGE),Complete,CONSTRUCTION,,Doors & Hardware - INTERIOR,DOORS & HARDWARE INTERIOR,,SECAI,,,2024-06-28 07:00,2024-07-16 17:00,2024-06-14 07:00,2024-06-20 17:00
CN.SWB5.6980,IMPACT - REPAIR CONCRETE CURB TO FINISH DRYWALL - GL 33 - L1 - A-C,Complete,CONSTRUCTION,,GRIDLINE 33,L1 - Fndn Slab,GL33 EXTERIOR AREA (SUE) - A-C,,,,2024-09-20 07:00,2024-09-26 17:00,2024-08-12 07:00,2024-08-14 17:00
CN.SWB5.6340,IMPACT - REPAIR CONCRETE CURB TO FINISH DRYWALL - GL 33 - L1 - G-K,Complete,CONSTRUCTION,,GRIDLINE 33,L1 - Fndn Slab,GL33 EXTERIOR AREA (FAB WEST) - G-K,,,,2024-11-15 07:00,2024-11-21 17:00,2024-08-28 07:00,2024-08-29 17:00
CN.SWB34600,IMPACT - TARPS BLOCKING THE DRYWALL INSTALL - SWB-3- ELECTRICAL ROOM - GL 29-30 L,Complete,CONSTRUCTION,,SUWN-3 - 24-27,L3 / Waffle Slab Level,ELECTRIC RM 1,,,,2024-07-11 07:00,2024-07-16 17:00,2024-07-11 07:00,2024-08-01 17:00
STAIR.1780,INSTALL & INSPECT STAIR/RAMP # 5-C - SUE - 5-B - LEVEL 04 - Pending door sill angle,Complete,CONSTRUCTION,,INTERIOR STAIRS,L4 - SUP Roof - FAB Roof,SUE - SUPPORT EAST,,,,2024-10-17 07:00,2024-10-28 17:00,2024-10-24 07:00,2025-09-25 17:00
CN.SWB5.9520,IMPACT -TEMP DUCT IN THE WAY IN THE ROOM TO FINISH DRYWALL - SWB-5 - L2 - FIRE ALARM 22 GL 5-6 A-B,Complete,CONSTRUCTION,,SUES-5 - 6-1 - FIZ - GL A -E,L2 - SubFab Level,FIRE ALARM ,,,,2024-07-18 07:00,2024-07-23 17:00,2024-07-18 07:00,2025-10-03 17:00
CN.SWB5.9560,IMPACT - EAST WALL REDESIGN TO SHAFT WALL / PROVIDE SCAFFOLDING - DRYWALL - SWB-5 - L2 - FIRE ALARM 20 GL 5-6 A-B,Complete,CONSTRUCTION,,SUES-1 - 19-16,L2 - SubFab Level,FIRE ALARM ,,,,2024-08-01 07:00,2024-08-06 17:00,2024-08-01 07:00,2024-08-10 17:00
CN.AB.AR.7110,FRAMING & DRYWALL - CV ROOM EXIT PASS WAY 20 - SEA1 - GL 18-19 - C-A - L1 - SECAI TOOK OVER FOR ACCELERATION,Complete,CONSTRUCTION,,SUES-1 - 19-16,L1 - Fndn Slab,CV ROOM,,,,2025-10-13 07:00,2025-10-22 17:00,2025-06-27 07:00,2025-06-27 17:00
CN.AB.AR.7120,REMAINING FRAMING & DRYWALL - IT/SECURITY 20 - SEA1 - GL 18-19 - C-A - L1,Complete,CONSTRUCTION,,SUES-1 - 19-16,L1 - Fndn Slab,IT/SECURITY,,,,2024-07-26 07:00,2024-08-01 17:00,2024-07-24 07:00,2024-08-01 17:00
CN.AB.AR.7130,FRAMING & DRYWALL - SWB-1- MCC RM - GL 18-21 K-N,Complete,CONSTRUCTION,,SUWN-1 - 18-21,L1 - Fndn Slab,MCC RM 1,,,,2024-08-12 07:00,2024-08-16 17:00,2024-08-10 07:00,2024-10-11 10:00
CN.AB.AR.7150,REMAINING DRYWALL & FINISHES - SWB-1- FIRE ALARM 3 - GL 19-20 K-N - L1,Complete,CONSTRUCTION,,SUWN-1 - 18-21,L1 - Fndn Slab,FIRE ALARM ,,,,2024-08-09 07:00,2024-08-22 17:00,2024-07-24 07:00,2024-08-02 17:00
CN.AB.AR.4930,REMAINING DRYWALL & FINISHES  - FIRE ALARM 20  - SEA1 - GL 19-16 - C-A - L3,Complete,CONSTRUCTION,,SUES-1 - 19-16,L3 / Waffle Slab Level,FIRE ALARM ,,,,2024-07-25 07:00,2024-07-30 17:00,2024-07-25 07:00,2024-08-01 17:00
CN.AB.AR.7160,REMAINING DRYWALL & FINISHES  - IT/SECURITY  20  - SEA1 - GL 19-16 - C-A - L3,Complete,CONSTRUCTION,,SUES-1 - 19-16,L3 / Waffle Slab Level,IT/SECURITY,,,,2024-08-09 07:00,2024-08-15 17:00,2024-07-25 07:00,2024-08-05 17:00
CN.SEA5.9850,REMAINING FRAME & DRYWALL - IT/SECURITY 22 - SEA5 FIZ - GL 6-1 - L1(PENDING DRYWALL REMEDY),Complete,CONSTRUCTION,,SUES-5 - 6-1 - FIZ - GL A -E,L1 - Fndn Slab,IT/SECURITY,,,,2024-08-27 07:00,2024-09-04 17:00,2024-08-08 07:00,2024-08-13 17:00
CN.SEA5.10305,REMAINING FRAME & DRYWALL - IT/ SECURITY 1 - GL 3-6 - L1 - K LINE,Complete,CONSTRUCTION,,FIZ 2 / SUWS 5  (GL6-1) - GL J - N - DATA CENTER 1,L1 - Fndn Slab,IT/SECURITY,,,,2024-08-05 07:00,2024-08-12 17:00,2024-08-05 07:00,2024-08-10 17:00
CN.SEA5.1352,REMAINING DRYWALL & FINISHES - IT/SECURITY 22 -SEA5 FIZ - GL 4-5 - L2,Complete,CONSTRUCTION,,SUES-5 - 6-1 - FIZ - GL A -E,L2 - SubFab Level,IT/SECURITY,,,,2024-07-29 07:00,2024-08-02 17:00,2024-07-25 07:00,2024-08-05 17:00
CN.SWA5.L3.220,REMAINING DRYWALL & FINISHES - IT/SECURITY 1 -SWA5 - GL 3-4 - L3,Complete,CONSTRUCTION,,FIZ 2 / SUWS 5  (GL6-1) - GL J - N - DATA CENTER 1,L3 / Waffle Slab Level,IT/SECURITY,,,,2025-04-14 07:00,2025-04-17 17:00,2025-04-14 07:00,2025-04-17 17:00
CN.SWB5.9700,FINISH DRYWALL - GL 33 - L1-L3 - A-B- (PLATFORM AREA),Complete,CONSTRUCTION,,GRIDLINE 33,,GL33 EXTERIOR AREA (SUE) - A-C,SECAI,,,2025-01-06 07:00,2025-02-07 17:00,2025-01-04 07:00,2025-01-20 17:00
CN.SWB5.9730,BERG - FINISH DRYWALL & WATERPROOFING- LEAVEOUT FOR HOIST - GL 33 - L1-L3 - L-M LINE,Complete,CONSTRUCTION,,GRIDLINE 33,GL 33- LEAVEOUTS,GL33 EXTERIOR AREA (SUW) - L-N,BERG,,,2025-01-13 07:00,2025-02-14 17:00,2025-01-13 07:00,2025-07-22 12:00
CN.SWB5.9750,BERG - FINISH DRYWALL & WATERPROOFING - LEAVEOUT FOR SUPER DECK - GL 33 - L1-L3 - L-M LINE,Complete,CONSTRUCTION,,GRIDLINE 33,GL 33- LEAVEOUTS,GL33 EXTERIOR AREA (SUW) - L-N,BERG,,,2025-01-06 07:00,2025-01-30 17:00,2025-01-13 07:00,2025-07-23 12:00
CN.SWB5.8940,REMAINING DRYWALL & FINISHES - FIREALARM 22 - SE PENTHOUSE - GL 3-5 C-D,Complete,CONSTRUCTION,,SOUTH EAST PENTHOUSE,L4 - SUP Roof - FAB Roof,FIRE ALARM ,,,,2024-07-24 07:00,2024-07-29 17:00,2024-07-24 07:00,2024-08-02 17:00
CN.SWB5.2650,REMAINING DRYWALL & FINISHES - FIREALARM 1-SW PENTHOUSE,Complete,CONSTRUCTION,,SOUTH WEST PENTHOUSE,L4 - SUP Roof - FAB Roof,FIRE ALARM ,,,,2024-09-06 07:00,2024-09-12 17:00,2024-08-05 07:00,2024-08-12 17:00
CN.SWA5..2820,REMAINING FRAMING AND 1ST LAYER DRYWALL EXTERIOR - STAIR #20 - 19/D - ALL LEVELS,Complete,CONSTRUCTION,,SUES-1 - 19-16,INTERIOR STAIR TOWER - STAIR #20,,,,,2024-11-05 07:00,2024-11-08 17:00,2024-11-05 07:00,2025-10-09 17:00
CN.SEB3R.3900,REMAINING DRYWALL & FINISHES  - WAFER I/O - SEB3 - GL 25-28 - C-A - L1,Complete,CONSTRUCTION,,SUEN-3 - 25-28,L1 - Fndn Slab,WAFER I/O RM,,,,2024-10-25 07:00,2024-10-29 17:00,2024-08-24 07:00,2024-08-30 17:00
CN.SEB4.3900,"REMAINING FRAMING & DRYWALL, TAPE & FINISH - SEB4 - GL 28-31 - L1 C-A PR RM(PATCH UPTO 12' REQ BY SECAI )",Complete,CONSTRUCTION,,SUEN-4 - 28-31,L1 - Fndn Slab,PR RM,,,,2024-11-01 07:00,2024-11-07 17:00,2024-11-01 07:00,2025-10-03 17:00
CN.AB.AR.3230,"REMAINING FRAMNING, DRYWALL & FINISHES - H2 PURIFER ROOM GL 18-21 K-N",Complete,CONSTRUCTION,,SUWN-1 - 18-21,L1 - Fndn Slab,H2 PURIFIER RM,,,,2024-11-07 07:00,2024-11-12 17:00,2024-11-07 07:00,2024-11-11 17:00
CN.SWA5..3180,REMAINING EXTERIOR FRAMING AND 1ST LAYER DRYWALL - STAIR #21 - 13/D - ALL LEVELS(2 SHIFTS /DAY),Complete,CONSTRUCTION,,SUES-3 - 13-9,INTERIOR STAIR TOWER - STAIR #21 (CLEAN ROOM),,,,,2024-11-16 07:00,2024-11-19 17:00,2024-11-13 07:00,2025-03-03 17:00
CN.SWA5..3280,SECAI - INSTALL INTERIOR DRYWALL - STAIR #22 - 6/D - ALL LEVELS[/DAY],Complete,CONSTRUCTION,,SUES-5 - 6-1 - FIZ - GL A -E,INTERIOR STAIR TOWER - STAIR #22 - DE-SCOPED,,,,,2025-08-16 07:00,2025-08-16 17:00,2025-08-16 07:00,2025-08-16 17:00
CN.SWA5..3350,FRAMING AND 1ST LAYER EXTERIOR DRYWALL & inspect - STAIR #2 - 11/L - ALL LEVELS,Complete,CONSTRUCTION,,SUWS-3 - 12-9,INTERIOR STAIR TOWER - STAIR #2 (CLEAN ROOM),,,,,2024-11-02 07:00,2024-11-07 17:00,2024-10-28 07:00,2024-11-19 07:00
CN.SWA5..3400,REMAINING FRAMING AND 1ST LAYER DRYWALL EXTERIOR & INSPECT - STAIR #3 - 18/L - ALL LEVELS,Complete,CONSTRUCTION,,SUWN-1 - 18-21,INTERIOR STAIR TOWER - STAIR #3,,,,,2024-11-08 07:00,2024-11-12 17:00,2024-11-08 07:00,2025-10-03 17:00
CN.SWA5..3450,REMAINING FRAMING AND 1st DRYWALL EXTERIOR install & INSPECT - STAIR #4 - 23/L - ALL LEVELS [/DAY],Complete,CONSTRUCTION,,SUWN-2 - 21-24,INTERIOR STAIR TOWER - STAIR #4 (CLEAN ROOM),,,,,2025-06-26 07:00,2025-07-01 17:00,2025-04-29 07:00,2025-05-05 17:00
CN.SEA5.10520,IMPACT - COMPLETE REMAINING DRYWALL LEAVEOUTS FOR FIREPROOFING - ELEVATOR 22,Complete,CONSTRUCTION,,SUES-5 - 6-1 - FIZ - GL A -E,,ELEVATOR,,,,2024-09-16 07:00,2024-09-24 17:00,2024-08-22 07:00,2024-08-27 17:00
CN.SEA5.10530,IMPACT - APACHE DEMO DRYWALL & SCRAPE FIREPROOFING SFRM-1 - ELEVATOR 22 - ALL LEVELS,Complete,CONSTRUCTION,,SUES-5 - 6-1 - FIZ - GL A -E,,ELEVATOR,,,,2024-08-26 07:00,2024-09-05 17:00,2024-08-12 07:00,2024-08-15 17:00
CN.SEA5.10560,COMPLETE MECHANICAL ROOM DRYWALL / TAPE & FLOAT - ELEVATOR 22,Complete,CONSTRUCTION,,SUES-5 - 6-1 - FIZ - GL A -E,,ELEVATOR,,,,2024-08-26 07:00,2024-09-05 17:00,2024-08-12 07:00,2024-08-27 17:00
CN.SEA5.10570,IMPACT - DEMO DOOR FRAME & MOBILIZE EQUIPMENT FOR FIREPROOFING - MECHANICAL ROOM - ELEVATOR 22,Complete,CONSTRUCTION,,SUES-5 - 6-1 - FIZ - GL A -E,,ELEVATOR,,,,2024-08-09 07:00,2024-08-15 17:00,2024-08-05 07:00,2024-08-06 17:00
CN.SEA5.10590,IMPACT - REINSTALL TEMP DOOR FRAMES - MECHANICAL ROOM - ELEVATOR 22,Complete,CONSTRUCTION,,SUES-5 - 6-1 - FIZ - GL A -E,,ELEVATOR,,,,2024-08-26 07:00,2024-09-05 17:00,2024-08-12 07:00,2024-08-27 17:00
CN.SEB5.9190,IMPACT - COMPLETE DRYWALL AT FIREPROOFING LEAVEOUTS - ELEVATOR 18,Complete,CONSTRUCTION,,SUEN-5 - 31-33,,ELEVATOR,BAKER,,,2024-09-24 07:00,2024-10-03 17:00,2024-09-19 07:00,2024-09-25 17:00
CN.SWA5..3650,DEMO DRYWALL FOR SANDBLASTING - STAIR #20 - 19/D - ALL LEVELS,Complete,CONSTRUCTION,,SUES-1 - 19-16,INTERIOR STAIR TOWER - STAIR #20,,,,,2024-09-06 07:00,2024-09-06 17:00,2024-08-31 07:00,2024-09-02 17:00
CN.SWA5..3660,DEMO DRYWALL FOR SANDBLASTING - STAIR #21 - 13/D - ALL LEVELS,Complete,CONSTRUCTION,,SUES-3 - 13-9,INTERIOR STAIR TOWER - STAIR #21 (CLEAN ROOM),,,,,2024-09-06 07:00,2024-09-06 17:00,2024-09-03 07:00,2024-09-03 17:00
CN.SWA5.9570,IMPACT - COORDINATE & COMPLETE DRYWALL DEMO FOR STUB COLUMN REPAIR - GL 3 - L-N - L2,Complete,CONSTRUCTION,,FIZ 2 / SUWS 5  (GL6-1) - GL J - N - DATA CENTER 1,L2 - SubFab Level,,BAKER,,,2024-08-29 07:00,2024-09-04 17:00,2024-08-08 07:00,2024-08-20 17:00
CN.SEB5.9210,INSTALL FRAMING/DRYWALL/TAPE+FLOAT - MECHANICAL ROOM - ELEVATOR 18 (MK MARLOW),Complete,CONSTRUCTION,,SUEN-5 - 31-33,,ELEVATOR,BAKER,,,2024-09-13 07:00,2024-10-03 17:00,2024-08-12 07:00,2024-08-23 17:00
CN.SEB5.9230,IMPACT - REMDIATE DRYWALL & CEILING DAMAGED DUE TO WATER INTRUCTION - MECHANICAL ROOM - ELEVATOR 18,Complete,CONSTRUCTION,,SUEN-5 - 31-33,,ELEVATOR,BAKER,,,2024-09-23 07:00,2024-10-15 17:00,2024-09-18 07:00,2024-10-03 17:00
CN.SEA5.10640,"FRAMING, DRYWALL, FIRE CAULKING - SHAFT LINER AND FRONTS- ELEVATOR 22 - 7 per front",Complete,CONSTRUCTION,,SUES-5 - 6-1 - FIZ - GL A -E,,ELEVATOR,,,,2025-07-23 07:00,2025-09-17 17:00,2025-07-11 07:00,2025-08-18 08:00
CN.SEA5.10660,"FINAL TURNOVER - SHAFT, DOOR FRONTS, MECHANICAL ROOM - ELEVATOR 22",Not Started,CONSTRUCTION,,SUES-5 - 6-1 - FIZ - GL A -E,,ELEVATOR,,,,2026-01-26 17:00,2026-01-26 17:00,,
CN.SWB5.10040,SECAI - AWAIT ELEVATOR COMPLETION & TURNOVER FOR HSS DOOR OPENINGS - 8/13,Complete,CONSTRUCTION,,SUWN-5 - 30-33,,ELEVATOR,BAKER,,,2024-11-21 07:00,2025-01-13 17:00,2024-11-21 07:00,2025-07-16 17:00
CN.SWB5.10070,FRAMING AND DRYWALL AT FIREPROOFING LEAVEOUT - LVL 4 - ELEVATOR 5,Complete,CONSTRUCTION,,SUWN-5 - 30-33,,ELEVATOR,BAKER,,,2024-10-21 07:00,2024-10-29 17:00,2024-10-21 07:00,2024-10-24 17:00
CN.SWB5.10100,"FINAL TURNOVER - DOOR FRONTS, MECHANICAL ROOM (WITH PERM DOOR) - ELEVATOR 5",Not Started,CONSTRUCTION,,SUWN-5 - 30-33,,ELEVATOR,BAKER,,,2025-11-24 17:00,2025-11-24 17:00,,
CN.SWB5.10120,PREP & INSTALL PERMANENT DOOR & FRAME - MECHANICAL ROOM - FAB110504A - ELEVATOR 5,Active,CONSTRUCTION,,SUWN-5 - 30-33,,ELEVATOR,BAKER,,,2024-09-27 07:00,2024-11-08 17:00,2024-10-01 07:00,
CN.SWB5.10130,"COMPLETE REMAINING FRAMING, DRYWALL, FIRE CAULKING - DOOR FRONTS - ELEVATOR 5 - LVL1 SECAI TOOK OVER",Complete,CONSTRUCTION,,SUWN-5 - 30-33,,ELEVATOR,BAKER,,,2025-09-04 07:00,2025-09-24 17:00,2025-08-26 07:00,2025-09-29 07:00
CN.SWB5.10140,TAPE & FLOAT -SHAFT & DOOR FRONTS - ELEVATOR 5,Not Started,CONSTRUCTION,,SUWN-5 - 30-33,,ELEVATOR,BAKER,,,2025-12-15 07:00,2025-12-19 17:00,,
CN.SEB55330,"FINAL TURNOVER - DOOR FRONTS, MECHANICAL ROOM (WITH PERM DOOR) - ELEVATOR 19",Not Started,CONSTRUCTION,,SUEN-4 - 28-31,,ELEVATOR,BAKER,,,2025-12-10 17:00,2025-12-10 17:00,,
CN.AB.AR.7620,INSTALL FRAMING/DRYWALL/TAPE+FLOAT - MECHANICAL ROOM - ELEVATOR 01,Complete,CONSTRUCTION,,FIZ 2 / SUWS 5  (GL6-1) - GL J - N - DATA CENTER 1,,ELEVATOR,BAKER,,,2025-06-30 07:00,2025-06-30 17:00,2025-06-30 07:00,2025-06-30 17:00
CN.AB.AR.7730,INSTALL FRAMING/DRYWALL/TAPE+FLOAT - MECHANICAL ROOM - ELEVATOR 01A,Complete,CONSTRUCTION,,FIZ 2 / SUWS 5  (GL6-1) - GL J - N - DATA CENTER 1,,ELEVATOR,BAKER,,,2025-01-06 07:00,2025-01-24 17:00,2025-01-06 07:00,2025-02-15 17:00
CN.SWA5..3880,REMOVE CONTAINMENT & SCAFFOLDING MODIFICATION FOR DRYWALL - STAIR #4 - 23/L - ALL LEVELS,Complete,CONSTRUCTION,,SUWN-2 - 21-24,INTERIOR STAIR TOWER - STAIR #4 (CLEAN ROOM),,,,,2025-06-21 07:00,2025-06-25 17:00,2025-04-19 07:00,2025-04-28 17:00
STAIR.1370,"IMPACT - NEED RAISED ACCESS FLOOR TO BE COMPLETE - FIZ - LEVEL 02 #46, #56, #57-57/56 Completed. Pending drywall for 46",Complete,CONSTRUCTION,,INTERIOR STAIRS,L2 - SubFab Level,FIZ,,,,2024-09-20 07:00,2024-09-26 17:00,2024-06-11 07:00,2025-08-08 17:00
CN.SEB1.10170,"IMPACT - CCD FOR DOOR MODIFICATION - VOC ROOM SUPPORT STEEL, BENT PLATE & DECKING - GL 17-18 - L LINE (DS AREA)",Complete,CONSTRUCTION,,SUWS-1 - 18-15,EXTERIOR SKIN,,PATRIOT,INSULATED METAL PANELS,,2024-09-13 07:00,2024-09-26 17:00,2024-09-03 07:00,2024-10-12 17:00
CN.SWB5.10230,FRAMING AND DRYWALL AT FIREPROOFING LEAVEOUT - LVL 4 - ELEVATOR 18,Complete,CONSTRUCTION,,SUWN-5 - 30-33,,ELEVATOR,BAKER,,,2024-10-25 07:00,2024-11-04 17:00,2024-10-25 07:00,2024-11-01 17:00
CN.SWA5..4120,INSTALL- 2ND LAYER EXTERIOR DRYWALL & inspect - STAIR #2 - 11/L - ALL LEVELS,Complete,CONSTRUCTION,,SUWS-3 - 12-9,INTERIOR STAIR TOWER - STAIR #2 (CLEAN ROOM),,,,,2024-11-12 07:00,2024-11-22 17:00,2024-11-20 07:00,2024-12-02 16:00
CN.SWA5..4240,INSPECT - EXTERIOR 1ST LAYER DRYWALL - STAIR #21 - 13/D - ALL LEVELS,Complete,CONSTRUCTION,,SUES-3 - 13-9,INTERIOR STAIR TOWER - STAIR #21 (CLEAN ROOM),,,,,2024-11-18 07:00,2024-11-18 17:00,2024-11-18 07:00,2025-04-07 17:00
CN.SWA5..4250,INSTALL -  EXTERIOR 2ND  LAYER DRYWALL & INSPECT - STAIR #21 - 13/D - ALL LEVELS,Complete,CONSTRUCTION,,SUES-3 - 13-9,INTERIOR STAIR TOWER - STAIR #21 (CLEAN ROOM),,,,,2024-12-02 07:00,2024-12-04 17:00,2024-12-02 00:00,2025-05-05 17:00
CN.SWA5..4350,INSPECT - 1ST LAYER DRYWALL EXTERIOR & inspect  - STAIR #20 - 19/D - ALL LEVELS,Complete,CONSTRUCTION,,SUES-1 - 19-16,INTERIOR STAIR TOWER - STAIR #20,,,,,2024-12-05 07:00,2024-12-05 17:00,2024-11-11 07:00,2025-09-30 17:00
CN.SWA5..4360,INSTALL - 2ND  LAYER DRYWALL EXTERIOR & inspect - STAIR #20 - 19/D - ALL LEVELS,Complete,CONSTRUCTION,,SUES-1 - 19-16,INTERIOR STAIR TOWER - STAIR #20,,,,,2024-11-20 07:00,2024-11-23 17:00,2024-11-20 07:00,2025-10-07 17:00
CN.SWA5..4460,INSTALL - 2ND  LAYER DRYWALL EXTERIOR & INSPECT - STAIR #3 - 18/L - ALL LEVELS,Complete,CONSTRUCTION,,SUWN-1 - 18-21,INTERIOR STAIR TOWER - STAIR #3,,,,,2024-11-21 07:00,2024-11-27 17:00,2024-11-25 07:00,2025-10-10 17:00
CN.SWA5..4670,INSTALL - 2ND LAYER DRYWALL EXTERIOR & inspect  - STAIR #4 - 23/L - ALL LEVELS [/DAY],Complete,CONSTRUCTION,,SUWN-2 - 21-24,INTERIOR STAIR TOWER - STAIR #4 (CLEAN ROOM),,,,,2025-07-02 07:00,2025-07-08 17:00,2025-05-20 07:00,2025-05-30 17:00
CN.SWA5..4840,INSTALL - 2ND LAYER DRYWALL EXTERIOR & inspect  - STAIR #19 - 23/L - ALL LEVELS(),Complete,CONSTRUCTION,,SUEN-3 - 25-28,INTERIOR STAIR TOWER - STAIR #19 (CLEAN ROOM) - DE-SCOPED,,,,,2025-09-03 07:00,2025-09-08 17:00,2025-06-27 07:00,2025-06-27 17:00
CN.SWA5..5210,SECAI - INSTALL INTERIOR DRYWALL - STAIR #1 - 5/L - ALL LEVELS - SECAI TOOK OVER FOR ACCELRATION,Complete,CONSTRUCTION,,FIZ 2 / SUWS 5  (GL6-1) - GL J - N - DATA CENTER 1,INTERIOR STAIR TOWER - STAIR #1 - DE-SCOPED,,,,,2025-06-27 07:00,2025-06-27 17:00,2025-06-27 07:00,2025-06-27 17:00
CN.SWA5..5220,INSTALL- REMAINING DRYWALL EXTERIOR - STAIR #1 - LVL 4 - SECAI TOOK OVER FOR ACCELRATION,Complete,CONSTRUCTION,,FIZ 2 / SUWS 5  (GL6-1) - GL J - N - DATA CENTER 1,INTERIOR STAIR TOWER - STAIR #1 - DE-SCOPED,,,,,2025-06-24 07:00,2025-06-27 17:00,2025-06-27 07:00,2025-06-27 17:00
CN.SWA5..5230,INSPECT - REMAINING DRYWALL EXTERIOR - STAIR #1 - LVL 4 - SECAI TOOK OVER FOR ACCELRATION,Complete,CONSTRUCTION,,FIZ 2 / SUWS 5  (GL6-1) - GL J - N - DATA CENTER 1,INTERIOR STAIR TOWER - STAIR #1 - DE-SCOPED,,,,,2025-06-27 07:00,2025-06-27 17:00,2025-06-27 07:00,2025-06-27 17:00
CN.SWA5..5370,INSTALL - REMAINING DRYWALL EXTERIOR - STAIR #22 -  LVL 4,Complete,CONSTRUCTION,,SUES-5 - 6-1 - FIZ - GL A -E,INTERIOR STAIR TOWER - STAIR #22 - DE-SCOPED,,,,,2025-08-18 07:00,2025-08-18 17:00,2025-08-18 07:00,2025-08-18 17:00
CN.SWA5..5380,INSPECT - REMAINING DRYWALL EXTERIOR  - STAIR #22 - LVL 4,Complete,CONSTRUCTION,,SUES-5 - 6-1 - FIZ - GL A -E,INTERIOR STAIR TOWER - STAIR #22 - DE-SCOPED,,,,,2025-08-13 07:00,2025-08-13 17:00,2025-08-13 07:00,2025-08-13 17:00
CN.BB51.ST.2892,INSPECT -  EXTERIOR FRAMING &  DRYWALL (1-LAYERS) - GL 33 - STAIR 5 - K-L,Complete,CONSTRUCTION,,GRIDLINE 33,GL 33 STAIR 5 (WEST),STAIR 5 (WEST) - K-L,BERG,,,2025-02-03 07:00,2025-02-03 17:00,2025-02-01 07:00,2025-02-01 17:00
CN.BB51.ST.2942,SCAFFOLDING MODIFICATION FOR DRYWALL & HANDRAIL INSTALL - GL 33 - STAIR 5 - K-L(2 SHIFTS),Complete,CONSTRUCTION,,GRIDLINE 33,GL 33 STAIR 5 (WEST),STAIR 5 (WEST) - K-L,BERG,,,2024-10-31 07:00,2024-11-08 17:00,2024-10-30 07:00,2024-11-05 17:00
CN.BB51.ST.2992,INSTALL & INSPECT -  DRYWALL - STAIR 5 INTERIOR SHAFT 2nd-3rd layer - GL 33 - STAIR 5 - K-L(),Complete,CONSTRUCTION,,GRIDLINE 33,GL 33 STAIR 5 (WEST),STAIR 5 (WEST) - K-L,BERG,,,2025-08-14 07:00,2025-09-04 17:00,2025-08-14 07:00,2025-09-04 17:00
