Task Code,Task Description,Status,Planned Start,Planned Finish,Actual Start,Actual Finish
CN.FIZ1.3110,INSTALL FRAMES & DOORS - SUE - 63 - GL 15-21 & A-E - L1,Active,2025-08-19 07:00,2025-08-21 17:00,2025-03-21 07:00,
CN.FIZ1.3070,INSTALL FRAMES & DOORS - SUE - 64 - GL 21-27 & A-E - L1,Active,2025-08-18 07:00,2025-08-20 17:00,2025-04-18 07:00,
CN.FIZ1.3030,INSTALL FRAMES & DOORS - SUE - 65 - GL 27-33 & A-E - L1,Active,2025-08-21 07:00,2025-08-25 17:00,2025-03-14 07:00,
CN.FIZ1.3230,INSTALL FRAMES & DOORS - SUW - 01 - GL 1-8 & J-N - L3,Active,2025-02-19 07:00,2025-02-21 17:00,2025-01-08 07:00,
CN.FIZ1.3270,INSTALL FRAMES & DOORS - SUW - 02 - GL 8-15 & J-N - L3,Active,2025-02-21 07:00,2025-02-25 17:00,2025-01-17 07:00,
CN.FIZ1.3310,INSTALL FRAMES - SUW - 03 - GL 15-21 & J-N - L3,Active,2025-02-24 07:00,2025-02-26 17:00,2025-01-21 07:00,
CN.FIZ1.3350,INSTALL FRAMES & DOORS - SUW - 04 - GL 21-27 & J-N - L3,Active,2025-02-26 07:00,2025-02-28 17:00,2025-01-22 07:00,
CN.FIZ1.3390,INSTALL FRAMES & DOORSS - SUW - 05 - GL 27-33 & J-N - L3,Active,2025-02-28 07:00,2025-03-04 17:00,2025-01-20 07:00,
CN.FIZ1.3510,INSTALL FRAMES & DOORS - SUW - 01 - GL 1-8 & J-N - L2,Active,2025-01-16 07:00,2025-01-20 17:00,2025-02-03 07:00,
CN.FIZ1.3470,INSTALL FRAMES & DOORS - SUW - 02 - GL 8-15 & J-N - L2,Active,2025-02-18 07:00,2025-02-20 17:00,2025-02-18 07:00,
CN.FIZ1.3540,INSTALL FRAMES & DOORS - SUW - 03 - GL 15-21 & J-N - L2,Active,2025-02-19 07:00,2025-02-21 17:00,2025-02-19 07:00,
CN.FIZ1.3580,INSTALL FRAMES & DOORS - SUW - 04 - GL 21-27 & J-N - L2,Active,2025-04-01 07:00,2025-04-03 17:00,2025-04-01 07:00,
CN.FIZ1.3620,INSTALL FRAMES & DOORS - SUW - 05 - GL 27-33 & J-N - L2,Active,2025-02-18 07:00,2025-02-20 17:00,2025-02-18 07:00,
CN.FIZ1.3760,INSTALL FRAMES & DOORS - SUW - 01 - GL 1-8 & J-N - L1,Active,2025-03-10 07:00,2025-03-12 17:00,2025-03-10 07:00,
CN.FIZ1.3720,INSTALL FRAMES & DOORS - SUW - 02 - GL 8-15 & J-N - L1,Active,2025-07-02 07:00,2025-07-07 17:00,2025-07-10 07:00,
CN.FIZ1.3790,INSTALL FRAMES & DOORS - SUW - 03 - GL 15-21 & J-N - L1,Active,2025-04-03 07:00,2025-04-07 17:00,2025-04-03 07:00,
CN.FIZ1.3830,INSTALL FRAMES & DOORS - SUW - 04 - GL 21-27 & J-N - L1,Not Started,2025-11-21 07:00,2025-11-21 17:00,,
CN.FIZ1.3870,INSTALL FRAMES & DOORS - SUW - 05 - GL 27-31 & J-N - L1,Active,2025-03-17 07:00,2025-03-19 17:00,2025-03-17 07:00,
CN.FIZ1.4360,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - SUE - 62 - GL 8-15 & A-E - L3,Complete,2025-02-04 07:00,2025-02-10 17:00,2025-01-13 07:00,2025-06-16 10:00
CN.FIZ1.4370,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - SUE - 61 - GL 1-8 & A-E - L3,Complete,2025-02-06 07:00,2025-02-12 17:00,2025-01-14 07:00,2025-06-02 17:00
CN.FIZ1.4350,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - SUE - 63 - GL 15-21 & A-E - L3,Complete,2025-02-03 07:00,2025-02-07 17:00,2025-01-10 07:00,2025-06-25 17:00
CN.FIZ1.4340,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - SUE - 64 - GL 21-27 & A-E - L3,Complete,2025-01-30 07:00,2025-02-05 17:00,2025-01-09 07:00,2025-06-12 17:00
CN.FIZ1.4320,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - SUE - 66 - GL 33-40 & A-E - L3,Complete,2025-01-27 07:00,2025-01-31 17:00,2025-01-06 07:00,2025-06-02 17:00
CN.FIZ1.4380,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - SUW - 01 - GL 1-8 & J-N - L3,Complete,2025-02-10 07:00,2025-02-14 17:00,2025-01-15 07:00,2025-06-19 17:00
CN.FIZ1.4390,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - SUW - 02 - GL 8-15 & J-N - L3,Complete,2025-02-11 07:00,2025-02-17 17:00,2025-01-16 07:00,2025-06-17 17:00
CN.FIZ1.4400,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - SUW - 03 - GL 15-21 & J-N - L3,Complete,2025-02-13 07:00,2025-02-19 17:00,2025-01-17 07:00,2025-05-30 17:00
CN.FIZ1.4410,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - SUW - 04 - GL 21-27 & J-N - L3,Complete,2025-02-17 07:00,2025-02-21 17:00,2025-01-20 07:00,2025-06-06 17:00
CN.FIZ1.4420,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - SUW - 05 - GL 27-33 & J-N - L3,Complete,2025-02-18 07:00,2025-02-24 17:00,2025-01-22 07:00,2025-05-28 17:00
CN.FIZ1.5040,INSTALL DOOR HARDWARE - SUE - 62 - GL 8-15 - A - L1 - Ext.,Not Started,2025-12-08 07:00,2025-12-10 17:00,,
CN.FIZ1.4930,INSTALL FRAMES & DOORS- SUE - 62 - GL 8-15 - A - L1 - Ext.,Active,2025-08-28 07:00,2025-09-02 17:00,2025-06-23 07:00,
CN.FIZ1.5100,INSTALL DOOR HARDWARE - SUE - 61 - GL 1-8 & - A - L1 - Ext.,Not Started,2025-12-08 07:00,2025-12-10 17:00,,
CN.FIZ1.4990,INSTALL FRAMES & DOORS - SUE - 61 - GL 1-8 - A - L1 - Ext.,Active,2025-09-03 07:00,2025-09-05 17:00,2025-07-30 07:00,
CN.FIZ1.4980,INSTALL DOOR HARDWARE - SUE - 63 - GL 15-21 - A - L1 - Ext.,Not Started,2025-12-08 07:00,2025-12-10 17:00,,
CN.FIZ1.4880,INSTALL FRAMES & DOORS - SUE - 63 - GL 15-21 - A - L1 - Ext.,Not Started,2025-11-26 07:00,2025-12-02 17:00,,
CN.FIZ1.4920,INSTALL DOOR HARDWARE - SUE - 64 - GL 21-27 - A - L1 - Ext.,Not Started,2025-12-03 07:00,2025-12-05 17:00,,
CN.FIZ1.4820,INSTALL FRAMES & DOORS - SUE - 64 - GL 21-27 - A - L1 - Ext.,Active,2025-08-20 07:00,2025-08-22 17:00,2025-06-09 07:00,
CN.FIZ1.4860,INSTALL DOOR HARDWARE - SUE - 65 - GL 27-33 - A - L1 - Ext.,Not Started,2025-12-03 07:00,2025-12-05 17:00,,
CN.FIZ1.4760,INSTALL FRAMES & DOORS - SUE - 65 - GL 27-33 - A - L1 - Ext.,Active,2025-08-15 07:00,2025-08-19 17:00,2025-04-21 07:00,
CN.FIZ1.4720,IMPACT - SECAI HOLD UP INSTALL DOOR FRAMES - LVL 1 - A & N LINE EXTERIOR - SUE - 66 - GL 33-40 - A - L1 - Ext.,Complete,2025-03-21 07:00,2025-03-25 17:00,2025-03-27 07:00,2025-06-18 17:00
CN.FIZ1.4840,PAINT & PROTECT DOORS & FRAMES - SUE - 65 - GL 27-33 - A - L1 - Ext.,Not Started,2025-11-26 07:00,2025-12-02 17:00,,
CN.FIZ1.4900,PAINT & PROTECT DOORS & FRAMES - SUE - 64 - GL 21-27 - A - L1 - Ext.,Not Started,2025-11-26 07:00,2025-12-02 17:00,,
CN.FIZ1.4960,PAINT & PROTECT DOORS & FRAMES - SUE - 63 - GL 15-21 - A - L1 - Ext.,Not Started,2025-12-03 07:00,2025-12-05 17:00,,
CN.FIZ1.5020,PAINT & PROTECT DOORS & FRAMES - SUE - 62 - GL 8-15 - A - L1 - Ext.,Not Started,2025-12-03 07:00,2025-12-05 17:00,,
CN.FIZ1.5080,PAINT & PROTECT DOORS & FRAMES - SUE - 61 - GL 1-8 - A - L1 - Ext.,Not Started,2025-12-03 07:00,2025-12-05 17:00,,
CN.FIZ1.5160,INSTALL DOOR HARDWARE - SUW - 01 - GL 1-8 N - L1 - Ext.,Not Started,2025-12-11 07:00,2025-12-15 17:00,,
CN.FIZ1.5050,INSTALL FRAMES & DOORS - SUW - 01 - GL 1-8 N - L1 - Ext.,Not Started,2025-12-03 07:00,2025-12-05 17:00,,
CN.FIZ1.5140,PAINT & PROTECT DOORS & FRAMES - SUW - 01 - GL 1-8 N - L1 - Ext.,Not Started,2025-12-08 07:00,2025-12-10 17:00,,
CN.FIZ1.5220,INSTALL DOOR HARDWARE - SUW - 02 - GL 8-15 - N - L1 - Ext.,Not Started,2025-12-11 07:00,2025-12-15 17:00,,
CN.FIZ1.5110,INSTALL FRAMES & DOORS - SUW - 02 - GL 8-15 - N - L1 - Ext.,Active,2025-06-13 07:00,2025-06-17 17:00,2025-06-13 07:00,
CN.FIZ1.5200,PAINT & PROTECT DOORS & FRAMES - SUW - 02 - GL 8-15 - N - L1 - Ext.,Not Started,2025-12-08 07:00,2025-12-10 17:00,,
CN.FIZ1.5280,INSTALL DOOR HARDWARE - SUW - 03 - GL 15-21 - N - L1 - Ext.,Not Started,2025-12-11 07:00,2025-12-15 17:00,,
CN.FIZ1.5170,INSTALL FRAMES & DOORS - SUW - 03 - GL 15-21 - N - L1 - Ext.,Active,2025-07-02 07:00,2025-07-07 17:00,2025-07-02 07:00,
CN.FIZ1.5260,PAINT & PROTECT DOORS & FRAMES - SUW - 03 - GL 15-21 - N - L1 - Ext.,Not Started,2025-12-08 07:00,2025-12-10 17:00,,
CN.FIZ1.5330,INSTALL DOOR HARDWARE - SUW - 04 - GL 21-27 - N - L1 - Ext.,Not Started,2025-12-11 07:00,2025-12-15 17:00,,
CN.FIZ1.5230,INSTALL FRAMES & DOORS - SUW - 04 - GL 21-27 - N - L1 - Ext.,Active,2025-05-20 07:00,2025-05-22 17:00,2025-05-20 07:00,
CN.FIZ1.5310,PAINT & PROTECT DOORS & FRAMES - SUW - 04 - GL 21-27 - N - L1 - Ext.,Not Started,2025-12-08 07:00,2025-12-10 17:00,,
CN.FIZ1.5370,INSTALL DOOR HARDWARE - SUW - 05 - GL 27-31 - N - L1 - Ext.,Not Started,2025-12-11 07:00,2025-12-15 17:00,,
CN.FIZ1.5290,INSTALL FRAMES & DOORS - SUW - 05 - GL 27-31 - N - L1 - Ext.,Active,2025-05-23 07:00,2025-05-28 17:00,2025-05-23 07:00,
CN.FIZ1.5350,PAINT & PROTECT DOORS & FRAMES - SUW - 05 - GL 27-31 - N - L1 - Ext.,Not Started,2025-12-08 07:00,2025-12-10 17:00,,
CN.FIZ1.5410,"IMPACT - By SECAI Request, remove 6 and suspen 7 doors inst. (Total 13) - SUE - L3",Complete,2025-01-27 07:00,2025-02-07 17:00,2025-02-17 07:00,2025-04-02 17:00
CN.FIZ1.5430,"IMPACT - B/32.5, Battery Rm., FAB126503A , Secai has closed this door opening - SUE - 65 - GL 27-33 & A-E - L2",Complete,2025-02-26 07:00,2025-03-04 17:00,2025-02-17 07:00,2025-06-16 15:00
CN.FIZ1.5560,IMPACT - SECAI HOLD UP DOOR FRAME INSTALLATION - SUW - 05 - GL 27-33 & J-N - L3,Active,2025-02-24 07:00,2025-02-28 17:00,2025-01-23 07:00,
CN.FIZ1.5570,IMPACT - SECAI HOLD UP DOOR FRAME REMOVAL REQUEST - SUE - 61 - GL 1-8 & A-E - L3,Complete,2025-02-06 07:00,2025-02-12 17:00,2025-01-14 07:00,2025-07-25 17:00
CN.FIZ1.5580,IMPACT - SECAI HOLD UP DOOR FRAME REMOVAL REQUEST - SUE - 62 - GL 8-15 & A-E - L3,Complete,2025-02-04 07:00,2025-02-10 17:00,2025-05-13 07:00,2025-06-02 07:00
FIZ.EAST.1101,PARAPET WALL FRP & FRAME DRYWALL - ROOF - FIZ3 - SEA - L4 GL 1-3 - E-G,Complete,2024-01-24 16:00,2024-01-28 16:00,2024-01-10 16:00,2024-01-18 11:00
FIZ.EAST.2291,IMPACT - RFI XXXX - PARAPET WALL FRP & FRAME DRYWALL - ROOF - FIZ3 - SEA - L4 GL 1-3 - E-G,Complete,2024-01-24 16:00,2024-01-28 16:00,2024-01-18 16:00,2024-03-12 11:00
FIZ.EAST.2301,REMAINING PARAPET WALL FRP & FRAME DRYWALL - ROOF - FIZ3 - SEA - L4 GL 1-3 - E-G,Complete,2024-03-12 07:00,2024-03-19 17:00,2024-03-12 07:00,2024-03-15 11:00
CN.SWA1.1180,PH1- AD STEEL FRAME INSTALL - SWA-1 fab side(14-17),Complete,2023-11-07 15:00,2023-11-10 09:00,2023-10-29 15:00,2023-11-10 09:00
CN.SWA1.1570,PH1- DS STEEL FRAME INSTALL - SWA-1 Comeback Sup Side(14-17),Complete,2023-11-05 08:00,2023-11-08 14:00,2023-11-05 08:00,2023-11-10 15:00
CN.SWA1.1600,PH1- INSTALL H FRAME - ROLL UP DOOR - SWA-1 - L1-WASTE WATER TANK RM NORTH- GL 18-15 K-N,Not Started,2025-11-21 07:00,2025-11-24 17:00,,
CN.AB.AR.4700,INSTALL ROLL UP DOORS - SWA-1 - L1 - (N17.5 - 301B) WASTE WATER RM NORTH - (MEP ROUGH IN NOT INCLUDED),Not Started,2025-11-26 07:00,2025-12-01 17:00,,
CN.SWA1.1332,REMEDY - FRAME & DRYWALL - SWA1- GL 18-15 K LINE L2,Complete,2024-07-18 07:00,2024-08-08 17:00,2024-07-17 07:00,2024-08-03 17:00
CN.AB.AR.4810,OVERHEAD DOOR DIMENSIONS FIELD MEASURE- SUW1 - GL 18-15 - L1 - C-E,Complete,2023-11-27 08:00,2023-11-28 14:00,2023-11-16 08:00,2023-11-17 16:00
CN.SWA1.6650,INSTALL ELEVATOR HSS STEEL DOOR OPENINGS - ELEVATOR 03 - SWB-1 - ALL LEVELS GL 19-16 [INCOMPLETE SWO],Complete,2024-04-15 07:00,2024-04-30 17:00,2024-03-18 07:00,2024-04-24 17:00
CN.SWA1.9660,COMPLETE REMAINING HSS STEEL DOOR OPENINGS - ELEVATOR 03,Complete,2025-01-08 07:00,2025-01-31 17:00,2025-01-08 07:00,2025-01-16 17:00
CN.SWA1.9690,"COMPLETE REMAINING FRAMING, DRYWALL, FIRE CAULKING - INTERIOR SHAFT & DOOR FRONTS - ELEVATOR 03",Complete,2025-02-26 07:00,2025-03-21 17:00,2025-02-26 07:00,2025-03-24 17:00
CN.SWA1.9710,INSTALL PERMANENT DOOR & FRAME - MECHANICAL ROOM - FAB110303A - ELEVATOR 03,Complete,2025-04-21 07:00,2025-04-28 17:00,2025-03-26 07:00,2025-04-01 13:00
CN.SWA1.9720,"FINAL TURNOVER - SHAFT, DOOR FRONT, MECHANICAL ROOM - ELEVATOR 03 - Complete turned over on",Complete,2025-05-21 17:00,2025-05-21 17:00,2025-04-25 17:00,2025-04-25 17:00
CN.SWA1.9730,"COMPLETE FRAMING, DRYWALL, FIRE CAULKING - DOOR FRONTS - ELEVATOR 03",Complete,2025-04-21 07:00,2025-05-09 17:00,2025-03-18 12:00,2025-03-25 17:00
CN.SWA1.9740,TAPE & FLOAT - DOOR FRONTS - ELEVATOR 03,Complete,2025-05-12 07:00,2025-05-21 17:00,2025-04-16 07:00,2025-04-22 17:00
CN.SWA1.9750,SECAI - INSTALL ELEVATOR DOOR FRONTS - ELEVATOR 03,Complete,2025-04-25 07:00,2025-05-01 17:00,2025-04-14 07:00,2025-04-15 17:00
CN.SWA1.9780,SECAI - ELEVATOR C-CHANNEL DOOR JAMBS DESIGN / QUOTE CLARIFICATION RFI 1570 - ELEVATOR 03(NOT REQUIRED),Complete,2024-12-23 07:00,2024-12-31 17:00,2024-09-19 07:00,2024-11-01 17:00
CN.SWA1.9810,SECAI - ELEVATOR C-CHANNEL DOOR JAMBS DESIGN / QUOTE CLARIFICATION RFI 1570  - ELEVATOR 20(NOT REQUIRED),Complete,2024-12-23 07:00,2024-12-31 17:00,2024-09-19 07:00,2024-11-01 17:00
CN.SWA1.9830,SECAI - ELEVATOR C-CHANNEL DOOR JAMBS DESIGN / QUOTE CLARIFICATION  RF1 1570- ELEVATOR 22(NOT REQUIRED),Complete,2024-12-23 07:00,2024-12-31 17:00,2024-09-19 07:00,2024-11-01 17:00
CN.SWA1.9860,SECAI - ELEVATOR C-CHANNEL DOOR JAMBS DESIGN / QUOTE CLARIFICATION  - ELEVATOR 5,Complete,2024-12-23 07:00,2024-12-31 17:00,2024-09-19 07:00,2024-10-29 17:00
CN.SWA1.9870,ELEVATOR C-CHANNEL DOOR FAB & INSTALL - ELEVATOR 5- no longer needed C Channel,Complete,2024-11-21 07:00,2025-02-17 17:00,2024-10-22 12:00,2024-10-29 17:00
CN.SWA1.9890,SECAI - ELEVATOR C-CHANNEL DOOR JAMBS DESIGN / QUOTE CLARIFICATION RFI- 1570  - ELEVATOR 1B(NOT REQUIRED),Complete,2024-12-23 07:00,2024-12-31 17:00,2024-09-19 07:00,2024-11-01 17:00
CN.SWA1.9920,SECAI - ELEVATOR C-CHANNEL DOOR JAMBS DESIGN / QUOTE CLARIFICATION- RFI 1570  - ELEVATOR 01(NOT REQUIRED),Complete,2024-12-23 07:00,2024-12-31 17:00,2024-09-19 07:00,2024-11-01 17:00
CN.SWA2.1130,PH1- AD STEEL FRAME INSTALL - SWA-2 fab side,Complete,2023-10-24 07:00,2023-10-28 09:00,2023-10-23 07:00,2023-10-28 10:00
CN.SWA2.1490,PH1- DS STEEL FRAME INSTALL - SWA-2 Comeback Sup Side (10-14),Complete,2023-10-30 07:00,2023-11-04 09:00,2023-10-30 07:00,2023-11-04 10:00
CN.SWA2.1262,REMEDY - FRAME & DRYWALL - SWA2 - GL 9-16 - K LINE - L2,Complete,2024-07-22 07:00,2024-08-12 17:00,2024-07-22 07:00,2024-08-05 17:00
CN.SWA3.1110,PH1- AD STEEL FRAME INSTALL - SWA-3 fab side,Complete,2023-10-02 07:00,2023-10-03 13:00,2023-10-02 07:00,2023-10-08 13:00
CN.SWA3.1500,PH1- DS STEEL FRAME INSTALL - SWA-3 Comeback Sup Side,Complete,2023-10-12 07:00,2023-10-13 13:00,2023-10-12 07:00,2023-10-13 13:00
CN.SWA3.1312,REMEDY - FRAME & DRYWALL - SWA3-  GL 12-9 - K LINE - L2,Complete,2024-07-15 07:00,2024-08-02 17:00,2024-07-15 07:00,2024-08-05 17:00
CN.SWA3.1920,INSTALL ELEVATOR HSS STEEL DOOR OPENINGS - ELEVATOR 2,Complete,2025-06-17 07:00,2025-06-30 17:00,2025-06-17 07:00,2025-06-26 17:00
CN.SWA3.9560,IMPACT - SECAI - INSTALL ELEVATOR DOOR JAMBS - ELEVATOR 2 - WAITING FOR SCHEDULE,Complete,2025-08-08 07:00,2025-08-21 17:00,2025-08-05 07:00,2025-08-18 17:00
CN.SWA3.9570,IMPACT - INSTALL DRYWALL & FIRE CAULKING - DOOR FRONTS - ELEVATOR 2,Complete,2025-09-19 07:00,2025-09-23 17:00,2025-09-19 07:00,2025-10-31 17:00
CN.SWA3.9580,INSTALL PERMANENT DOOR & FRAME - MECHANICAL ROOM - FAB110205A - ELEVATOR 2,Not Started,2025-11-24 07:00,2025-11-24 07:00,,
CN.SWA3.9590,"FINAL TURNOVER - DOOR FRONTS, MECHANICAL ROOM (WITH PERM DOOR) - ELEVATOR 2",Not Started,2025-11-24 07:00,2025-11-24 07:00,,
CN.SWA3.9610,TAPE & FLOAT - SHAFT - DOOR FRONTS - ELEVATOR 2,Complete,2025-11-04 07:00,2025-11-10 17:00,2025-11-04 07:00,2025-11-07 17:00
CN.SWA4.1110,PH1- AD STEEL FRAME INSTALL - SWA-4 fab side,Complete,2023-08-28 07:00,2023-09-02 15:00,2023-08-24 07:00,2023-08-26 16:00
CN.SWA4.1490,PH1- DS STEEL FRAME INSTALL - SWA-4 Comeback Sup Side,Complete,2023-08-28 13:00,2023-09-03 11:00,2023-08-26 13:00,2023-09-11 14:00
CN.SWA4.1302,REMEDY - FRAME & DRYWALL - SWA4 - GL 9-6 - K LINE - L2,Complete,2024-07-16 07:00,2024-08-05 17:00,2024-07-16 07:00,2024-08-05 17:00
CN.SWA5.1120,PH1- AD STEEL FRAME INSTALL - SWA-5 fab side,Complete,2023-06-12 07:00,2023-06-18 13:00,2023-06-12 07:00,2023-06-19 15:00
CN.AB.AR.1440,INSTALL ELEVATOR HSS STEEL DOOR OPENINGS - ELEVATOR 01,Complete,2025-08-25 07:00,2025-09-22 17:00,2025-07-17 07:00,2025-07-24 17:00
CN.SWB5.1980,PH1- INSTALL EXTERIOR DOOR / LOUVERS FRAMES - SW PENTHOUSE,Not Started,2025-11-21 07:00,2025-11-21 17:00,,
CN.SWA5.1460,PH1- DS STEEL FRAME INSTALL - SWA-5,Complete,2023-10-14 08:00,2023-10-15 14:00,2023-10-14 08:00,2023-10-15 16:00
CN.SWA5.R.4700,INSTALL ROLL UP DOORS - SWA5 - GL 6-1 - L1 - L-N - (MEP ROUGH IN NOT INCLUDED),Not Started,2025-11-26 07:00,2025-12-01 17:00,,
CN.AB.AR.6810,INSTALL ELEVATOR HSS STEEL DOOR OPENINGS - ELEVATOR 01A,Complete,2025-03-03 07:00,2025-03-21 17:00,2025-03-03 07:00,2025-03-11 17:00
CN.AB.AR.6830,INSTALL ELEVATOR HSS STEEL DOOR OPENINGS - ELEVATOR 01B,Complete,2025-03-12 07:00,2025-04-01 17:00,2025-03-12 07:00,2025-04-23 17:00
CN.SWA5..2170,INSTALL - DOOR FRAMES  - STAIR #3 - 18/L - ALL LEVELS,Complete,2025-10-16 07:00,2025-10-18 17:00,2025-02-18 07:00,2025-09-29 17:00
CN.AB.AR.7480,IMPACT - SECAI - INSTALL ELEVATOR DOOR JAMBS - ELEVATOR 01B - WAITING FOR SCHEDULE & RFI ANSWER FOR WALL THICKNESS,Complete,2025-06-09 07:00,2025-06-20 17:00,2025-05-19 07:00,2025-06-06 17:00
CN.AB.AR.7500,INSTALL PERMANENT DOOR & FRAME - MECHANICAL ROOM - FAB140110A - ELEVATOR 01B,Not Started,2025-11-21 07:00,2025-11-21 07:00,,
CN.AB.AR.7510,"FINAL TURNOVER - DOOR FRONTS, MECHANICAL ROOM (WITH PERM DOOR) - ELEVATOR 01B",Not Started,2025-11-21 07:00,2025-11-21 07:00,,
CN.AB.AR.7530,TAPE & FLOAT - SHAFT & DOOR FRONTS - ELEVATOR 01B,Complete,2025-08-13 13:00,2025-08-18 13:00,2025-08-13 13:00,2025-08-18 13:00
CN.SWA5..3780,SECAI TOOK OVER - TAPE & FLOAT - INTERIOR SHAFT & DOOR FRONTS- ELEVATOR 01,Active,2025-11-10 07:00,2025-11-19 17:00,2025-11-10 07:00,
CN.AB.AR.7560,"SECAI TOOK OVER 9/17 ONLY L1 - INSTALL REMAINING FRAMING, DRYWALL & FIRE CAULKING - SHAFT & DOOR FRONTS - ELEVATOR 01",Complete,2024-07-08 07:00,2024-07-17 17:00,2024-07-08 07:00,2025-09-19 17:00
CN.AB.AR.7570,INSTALL PERMANENT DOOR & FRAME - MECHANICAL ROOM - FAB110115A - ELEVATOR 01,Not Started,2025-11-21 07:00,2025-12-01 17:00,,
CN.AB.AR.7590,"FINAL TURNOVER - DOOR FRONTS, MECHANICAL ROOM (WITH PERM DOOR) - ELEVATOR 01",Not Started,2025-12-01 17:00,2025-12-01 17:00,,
CN.AB.AR.7660,IMPACT - SECAI - INSTALL ELEVATOR DOOR JAMBS- ELEVATOR 01A -A WAITING FOR SCHEDULE,Complete,2025-06-09 07:00,2025-06-20 17:00,2025-05-12 07:00,2025-06-05 07:00
CN.AB.AR.7670,"IMPACT - INSTALL REMAINING FRAMING, DRYWALL & FIRE CAULKING - SHAFT & DOOR FRONTS - ELEVATOR 01A",Complete,2025-06-06 07:00,2025-07-07 17:00,2025-06-06 07:00,2025-07-30 17:00
CN.AB.AR.7680,IMPACT - TAPE & FLOAT FUR OUTS - SHAFT & DOOR FRONTS - ELEVATOR 01A - Lvl 2 and 3 Cable tray in the way (SECAI to remov,Not Started,2025-11-21 07:00,2025-12-01 17:00,,
CN.AB.AR.7700,"FINAL TURNOVER - DOOR FRONTS, MECHANICAL ROOM (WITH PERM DOOR) - ELEVATOR 01A",Not Started,2025-12-01 17:00,2025-12-01 17:00,,
CN.AB.AR.7750,INSTALL PERMANENT DOOR & FRAME - MAN DOOR - FAB120401G - ELEVATOR 01B,Not Started,2025-11-21 07:00,2025-11-21 07:00,,
CN.SWA5..4180,INSTALL - DOOR FRAMES - STAIR #2 - 11/L - ALL LEVELS,Complete,2025-10-10 07:00,2025-10-10 17:00,2025-05-06 07:00,2025-08-06 17:00
CN.SWA5..4190,INSTALL - DOOR & HARDWARE - STAIR #2 - 11/L - ALL LEVELS,Active,2025-09-16 07:00,2025-09-20 17:00,2025-09-16 07:00,
CN.SWA5..4300,INSTALL DOOR FRAMES - STAIR #21 - 13/D - ALL LEVELS,Complete,2025-10-11 07:00,2025-10-11 17:00,2025-02-13 07:00,2025-11-07 07:00
CN.SWA5..4310,INSTALL - DOOR & HARDWARE - STAIR #21 - 13/D - ALL LEVELS,Active,2025-11-07 07:00,2025-11-12 17:00,2025-11-07 07:00,
CN.SWA5..4410,INSTALL - DOOR FRAMES  - STAIR #20 - 19/D - ALL LEVELS,Active,2025-10-15 07:00,2025-10-17 17:00,2025-09-10 07:00,
CN.SWA5..4420,INSTALL - DOOR & HARDWARE  - STAIR #20 - 19/D - ALL LEVELS,Active,2025-10-28 07:00,2025-11-01 17:00,2025-10-28 07:00,
CN.SWA5..4550,FRAME & 1ST LAYER DRYWALL CEILINGS - INSTALL & INSPECT - STAIR #3 - 18/L - ALL LEVELS,Complete,2025-09-30 07:00,2025-10-02 17:00,2025-09-30 07:00,2025-10-02 17:00
CN.SWA5..4560,INSTALL - DOOR & HARDWARE  - STAIR #3 - 18/L - ALL LEVELS,Active,2025-10-13 07:00,2025-10-17 17:00,2025-10-13 07:00,
CN.SWA5..4720,INSTALL DOOR FRAMES - STAIR #4 - 23/L - ALL LEVELS (),Complete,2025-10-10 07:00,2025-10-13 17:00,2025-05-27 07:00,2025-09-29 17:00
CN.SWA5..4730,INSTALL - DOOR & HARDWARE  - STAIR #4 - 23/L - ALL LEVELS,Active,2025-09-29 07:00,2025-10-15 17:00,2025-09-29 07:00,
CN.AB.AR.8750,IMPACT - WAITING ON EJ FROM WALL TO COLUMN - SHAFT & DOOR FRONTS - ELEVATOR 01A,Complete,2025-06-30 11:00,2025-07-15 11:00,2025-06-30 11:00,2025-07-28 07:00
CN.SWB1.1140,PH1- AD STEEL FRAME INSTALL - SWB-1 fab side,Complete,2023-08-28 07:00,2023-09-02 15:00,2023-08-24 07:00,2023-09-08 09:00
CN.SWB1.1490,PH1- DS STEEL FRAME INSTALL - SWB-1 Comeback Sup Side,Complete,2023-09-18 07:00,2023-09-22 09:00,2023-09-15 07:00,2023-09-19 09:00
CN.SWB1.1292,REMEDY - FRAME & DRYWALL - SWB1- GL 18-21 K LINE -  L2,Complete,2024-06-24 07:00,2024-07-05 17:00,2024-06-22 07:00,2024-08-03 17:00
CN.SWB2.1130,PH1- AD STEEL FRAME INSTALL - SWB-2 fab side,Complete,2023-09-16 08:00,2023-09-18 12:00,2023-09-16 08:00,2023-09-18 15:00
