Task Code,Task Description,Status,WBS,Building,Area,Level,Room,Subcontractor,Trade,Responsible Person,Planned Start,Planned Finish,Actual Start,Actual Finish
CN.SWA5..4120,INSTALL- 2ND LAYER EXTERIOR DRYWALL & inspect - STAIR #2 - 11/L - ALL LEVELS,Complete,CONSTRUCTION,,SUWS-3 - 12-9,INTERIOR STAIR TOWER - STAIR #2 (CLEAN ROOM),,,,,2024-11-12 07:00,2024-11-22 17:00,2024-11-20 07:00,2024-12-02 16:00
CN.SWA5..4240,INSPECT - EXTERIOR 1ST LAYER DRYWALL - STAIR #21 - 13/D - ALL LEVELS,Complete,CONSTRUCTION,,SUES-3 - 13-9,INTERIOR STAIR TOWER - STAIR #21 (CLEAN ROOM),,,,,2024-11-18 07:00,2024-11-18 17:00,2024-11-18 07:00,2025-04-07 17:00
CN.SWA5..4250,INSTALL -  EXTERIOR 2ND  LAYER DRYWALL & INSPECT - STAIR #21 - 13/D - ALL LEVELS,Complete,CONSTRUCTION,,SUES-3 - 13-9,INTERIOR STAIR TOWER - STAIR #21 (CLEAN ROOM),,,,,2024-12-02 07:00,2024-12-04 17:00,2024-12-02 00:00,2025-05-05 17:00
CN.SWA5..4350,INSPECT - 1ST LAYER DRYWALL EXTERIOR & inspect  - STAIR #20 - 19/D - ALL LEVELS,Complete,CONSTRUCTION,,SUES-1 - 19-16,INTERIOR STAIR TOWER - STAIR #20,,,,,2024-12-05 07:00,2024-12-05 17:00,2024-11-11 07:00,2025-09-30 17:00
CN.SWA5..4360,INSTALL - 2ND  LAYER DRYWALL EXTERIOR & inspect - STAIR #20 - 19/D - ALL LEVELS,Complete,CONSTRUCTION,,SUES-1 - 19-16,INTERIOR STAIR TOWER - STAIR #20,,,,,2024-11-20 07:00,2024-11-23 17:00,2024-11-20 07:00,2025-10-07 17:00
CN.SWA5..4460,INSTALL - 2ND  LAYER DRYWALL EXTERIOR & INSPECT - STAIR #3 - 18/L - ALL LEVELS,Complete,CONSTRUCTION,,SUWN-1 - 18-21,INTERIOR STAIR TOWER - STAIR #3,,,,,2024-11-21 07:00,2024-11-27 17:00,2024-11-25 07:00,2025-10-10 17:00
CN.SWA5..4670,INSTALL - 2ND LAYER DRYWALL EXTERIOR & inspect  - STAIR #4 - 23/L - ALL LEVELS [/DAY],Complete,CONSTRUCTION,,SUWN-2 - 21-24,INTERIOR STAIR TOWER - STAIR #4 (CLEAN ROOM),,,,,2025-07-02 07:00,2025-07-08 17:00,2025-05-20 07:00,2025-05-30 17:00
CN.SWA5..4840,INSTALL - 2ND LAYER DRYWALL EXTERIOR & inspect  - STAIR #19 - 23/L - ALL LEVELS(),Complete,CONSTRUCTION,,SUEN-3 - 25-28,INTERIOR STAIR TOWER - STAIR #19 (CLEAN ROOM) - DE-SCOPED,,,,,2025-09-03 07:00,2025-09-08 17:00,2025-06-27 07:00,2025-06-27 17:00
CN.SWA5..5210,SECAI - INSTALL INTERIOR DRYWALL - STAIR #1 - 5/L - ALL LEVELS - SECAI TOOK OVER FOR ACCELRATION,Complete,CONSTRUCTION,,FIZ 2 / SUWS 5  (GL6-1) - GL J - N - DATA CENTER 1,INTERIOR STAIR TOWER - STAIR #1 - DE-SCOPED,,,,,2025-06-27 07:00,2025-06-27 17:00,2025-06-27 07:00,2025-06-27 17:00
CN.SWA5..5220,INSTALL- REMAINING DRYWALL EXTERIOR - STAIR #1 - LVL 4 - SECAI TOOK OVER FOR ACCELRATION,Complete,CONSTRUCTION,,FIZ 2 / SUWS 5  (GL6-1) - GL J - N - DATA CENTER 1,INTERIOR STAIR TOWER - STAIR #1 - DE-SCOPED,,,,,2025-06-24 07:00,2025-06-27 17:00,2025-06-27 07:00,2025-06-27 17:00
CN.SWA5..5230,INSPECT - REMAINING DRYWALL EXTERIOR - STAIR #1 - LVL 4 - SECAI TOOK OVER FOR ACCELRATION,Complete,CONSTRUCTION,,FIZ 2 / SUWS 5  (GL6-1) - GL J - N - DATA CENTER 1,INTERIOR STAIR TOWER - STAIR #1 - DE-SCOPED,,,,,2025-06-27 07:00,2025-06-27 17:00,2025-06-27 07:00,2025-06-27 17:00
CN.SWA5..5370,INSTALL - REMAINING DRYWALL EXTERIOR - STAIR #22 -  LVL 4,Complete,CONSTRUCTION,,SUES-5 - 6-1 - FIZ - GL A -E,INTERIOR STAIR TOWER - STAIR #22 - DE-SCOPED,,,,,2025-08-18 07:00,2025-08-18 17:00,2025-08-18 07:00,2025-08-18 17:00
CN.SWA5..5380,INSPECT - REMAINING DRYWALL EXTERIOR  - STAIR #22 - LVL 4,Complete,CONSTRUCTION,,SUES-5 - 6-1 - FIZ - GL A -E,INTERIOR STAIR TOWER - STAIR #22 - DE-SCOPED,,,,,2025-08-13 07:00,2025-08-13 17:00,2025-08-13 07:00,2025-08-13 17:00
CN.BB51.ST.2892,INSPECT -  EXTERIOR FRAMING &  DRYWALL (1-LAYERS) - GL 33 - STAIR 5 - K-L,Complete,CONSTRUCTION,,GRIDLINE 33,GL 33 STAIR 5 (WEST),STAIR 5 (WEST) - K-L,BERG,,,2025-02-03 07:00,2025-02-03 17:00,2025-02-01 07:00,2025-02-01 17:00
CN.BB51.ST.2942,SCAFFOLDING MODIFICATION FOR DRYWALL & HANDRAIL INSTALL - GL 33 - STAIR 5 - K-L(2 SHIFTS),Complete,CONSTRUCTION,,GRIDLINE 33,GL 33 STAIR 5 (WEST),STAIR 5 (WEST) - K-L,BERG,,,2024-10-31 07:00,2024-11-08 17:00,2024-10-30 07:00,2024-11-05 17:00
CN.BB51.ST.2992,INSTALL & INSPECT -  DRYWALL - STAIR 5 INTERIOR SHAFT 2nd-3rd layer - GL 33 - STAIR 5 - K-L(),Complete,CONSTRUCTION,,GRIDLINE 33,GL 33 STAIR 5 (WEST),STAIR 5 (WEST) - K-L,BERG,,,2025-08-14 07:00,2025-09-04 17:00,2025-08-14 07:00,2025-09-04 17:00
CN.BB51.ST.3052,BERG - EXTERIOR DRYWALL & INSPECT - GL 33 - STAIR 18 - C-C.5,Complete,CONSTRUCTION,,GRIDLINE 33,GL 33 STAIR 18 (EAST),STAIR 18 (EAST) - C-D,BERG,,,2025-08-01 07:00,2025-08-05 17:00,2025-07-16 07:00,2025-08-14 07:00
CN.SWB5.10500,IMPACT - FRAMING AND DRYWALL DAMAGE BY SECAI - LVL 2 - ELEVATOR 18,Complete,CONSTRUCTION,,SUWN-5 - 30-33,,ELEVATOR,BAKER,,,2024-10-01 07:00,2024-10-01 17:00,2024-10-01 07:00,2025-01-03 17:00
CN.SWB5.10620,REMAINING DRYWALL & FINISHES - DUCTSHAFTS/SE PENTHOUSE,Complete,CONSTRUCTION,,SOUTH EAST PENTHOUSE,L4 - SUP Roof - FAB Roof,,,,,2024-11-22 07:00,2024-11-27 17:00,2024-11-22 07:00,2025-01-06 17:00
CN.AB.AR.7880,FINISH DRYWALL AND FINISHES GL 12 - GL 12-15 - L-N - L1(need scaffold) - SECAI TOOK OVER ACCELERATION,Complete,CONSTRUCTION,,SUWS-2 - 15-12,L1 - Fndn Slab,WASTE WATER TANK RM,,,,2025-06-10 07:00,2025-06-10 07:00,2025-06-10 07:00,2025-06-10 07:00
CN.SWB4.6820,REMAINING FRAMING & DRYWALL - GL M-N/30,Complete,CONSTRUCTION,,SUWN-4 - 27-30,L2 - SubFab Level,BATT RM 3,,,,2025-09-02 07:00,2025-09-05 17:00,2025-09-02 07:00,2025-09-05 17:00
CN.SWA5.R.1180,INSTALL - ALL REMAINING FRAMING &  DRYWALLS - SUW - LEVEL 1,Active,CONSTRUCTION,,Support Building - West,L1 - Fndn Slab,,,,,2025-08-25 07:00,2025-10-06 17:00,2025-05-05 07:00,
CN.SWA5.9610,INSTALL- ALL REMAINING FRAMING & DRYWALL - SUW - LEVEL 2,Active,CONSTRUCTION,,Support Building - West,L2 - SubFab Level,,,,,2025-07-14 07:00,2025-08-22 17:00,2025-05-05 07:00,
CN.AB.AR.7960,INSTALL -  ALL REMAINING FRAMING &  DRYWALL - SUE - LEVEL3,Active,CONSTRUCTION,,Support Building - East,L3 / Waffle Slab Level,,,,,2024-12-16 07:00,2024-12-20 17:00,2024-12-09 17:00,
CN.SWA5.L3.290,INSTALL- ALL REMAINING FRAMING & DRYWALL - SUW- LEVEL 3,Complete,CONSTRUCTION,,Support Building - West,L3 / Waffle Slab Level,,,,,2024-12-16 07:00,2025-02-06 17:00,2024-12-09 07:00,2025-06-06 17:00
CN.AB.AR.7260,INSTALL - ALL REMAINING FRAMING & DRYWALL - SUE - LEVEL 1,Active,CONSTRUCTION,,Support Building - East,L1 - Fndn Slab,,,,,2025-08-01 07:00,2025-09-12 17:00,2025-05-05 07:00,
CN.SWB5.9530,INSTALL - ALL REMAINING FRAMING & DRYWALL - SUE - LEVEL 2,Active,CONSTRUCTION,,Support Building - East,L2 - SubFab Level,,,,,2025-07-03 07:00,2025-07-31 17:00,2025-04-07 07:00,
CN.SWB5.6990,INSTALL STUDD FRAMING FOR DRYWALL - STAIR #50 - (DESCOPE),Complete,CONSTRUCTION,,SUWN-4 - 27-30,INTERIOR STAIR TOWER - STAIR #50 - DE-SCOPED,,,,,2024-11-04 07:00,2024-11-19 17:00,2024-11-04 07:00,2025-06-27 17:00
CN.SEB1.10500,CEILING FRAMING & DRYWALL - BATHROOM - GL 19-22 - C-A - L1,Complete,CONSTRUCTION,,SUEN-1 - 19-22,L1 - Fndn Slab,BATHROOM,,,,2025-06-10 07:00,2025-06-16 17:00,2025-06-10 07:00,2025-09-04 17:00
CN.SWA5.9630,CEILING FRAMING & DRYWALL - BATHROOM - GL 3 - M-N - L1,Complete,CONSTRUCTION,,FIZ 2 / SUWS 5  (GL6-1) - GL J - N - DATA CENTER 1,L1 - Fndn Slab,BATHROOM,,,,2025-06-18 07:00,2025-06-24 17:00,2025-06-18 07:00,2025-07-18 17:00
STAIR.2620,IMPACT - IOCC FOR DRYWALL DEMO & DEMO DRYWALL STAIR #64 - SUW - 18-K - LEVEL 04,Complete,CONSTRUCTION,,INTERIOR STAIRS,L4 - SUP Roof - FAB Roof,SUW - SUPPORT WEST,,,,2025-01-29 07:00,2025-02-05 17:00,2025-01-29 07:00,2025-02-14 17:00
CN.SWB1..4620,FRAMING & DRYWALL - H2SO4 & NAOH TRANSFER - GL 18-21 K-N - L3,Complete,CONSTRUCTION,,SUWN-1 - 18-21,L3 / Waffle Slab Level,H2O4 & NAOH ,,,,2025-08-25 07:00,2025-08-26 17:00,2025-08-25 07:00,2025-08-26 17:00
CN.SWA5..5860,IMPACT - NCR#0268 - DRYWALL REWORK NEEDED - STAIR #2 & STAIR #3 - 18/L - ALL LEVELS,Complete,CONSTRUCTION,,SUWN-1 - 18-21,INTERIOR STAIR TOWER - STAIR #3,,,,,2025-03-24 07:00,2025-03-27 17:00,2025-04-07 07:00,2025-06-18 17:00
CN.SWA5..5870,IMPACT - NCR#0267 Drywall rework Needed - Interior STAIR 21 & STAIR #20 - 19/D - ALL LEVELS,Complete,CONSTRUCTION,,SUES-1 - 19-16,INTERIOR STAIR TOWER - STAIR #20,,,,,2024-11-20 07:00,2024-11-23 17:00,2025-04-02 07:00,2025-06-18 17:00
CN.BB51.ST.3342,INSTALL & INSPECT FRAMING/DRYWALL 1 LAYER EXTERIOR WALLS/EXPANSION JOINT - GL 33/34 - STAIR 5 - K-L,Complete,CONSTRUCTION,,GRIDLINE 33,GL 33 STAIR 5 (WEST),STAIR 5 (WEST) - K-L,BERG,,,2025-06-23 07:00,2025-07-08 17:00,2025-06-12 07:00,2025-06-25 17:00
CN.BB51.ST.3362,INSTALL & INSPECT INTERIOR DRYWALL CEILING 1ST-2ND LAYER  - GL 33 - STAIR 5 - K-L,Complete,CONSTRUCTION,,GRIDLINE 33,GL 33 STAIR 5 (WEST),STAIR 5 (WEST) - K-L,BERG,,,2025-09-09 07:00,2025-09-12 17:00,2025-09-04 07:00,2025-09-05 17:00
CN.BB51.ST.3392,INSTALL & INSPECT INTERIOR DRYWALL CEILING 1ST-2ND LAYER - GL 33 - STAIR 18 - C-D (),Complete,CONSTRUCTION,,GRIDLINE 33,GL 33 STAIR 18 (EAST),STAIR 18 (EAST) - C-D,BERG,,,2025-10-10 07:00,2025-10-22 17:00,2025-10-10 07:00,2025-10-13 17:00
FIZ.WEST.1101,PARAPET WALL FRP & FRAME DRYWALL - ROOF - SWA - L3 - J-G GL 1-3,Complete,Area FIZ1 (West Inner),Data Center (Gridlines 1-3),FIZ1 (West Inner) GL J-G - DATA CENTER 2,L4 - SUP Roof - FAB Roof,,,DRYWALL,FIZ DATA CENTER,2023-12-01 07:00,2023-12-04 17:00,2023-12-01 07:00,2023-12-05 11:00
CN.FIZ1.1050,INSIDE TAPE & FINISH DRYWALL FIZ1 - L2 (Moisture Resistant Paperless) - DATA CTR 2 .,Complete,Area FIZ1 (West Inner),West Support Building,FIZ1 (West Inner) GL J-G - DATA CENTER 2,L2 - SubFab Level,DATA CENTER 2,,DRYWALL,FIZ DATA CENTER,2023-08-03 15:00,2023-08-08 13:00,2023-07-26 15:00,2023-07-29 15:00
CN.FIZ1.1040,DRYWALL 2 SIDE FIZ1 - L2 - DATA CTR 2 .,Complete,Area FIZ1 (West Inner),West Support Building,FIZ1 (West Inner) GL J-G - DATA CENTER 2,L2 - SubFab Level,DATA CENTER 2,,DRYWALL,FIZ DATA CENTER,2023-08-02 09:00,2023-08-06 09:00,2023-07-25 09:00,2023-07-28 11:00
CN.FIZ1.1030,DRYWALL & INSULATION (1 side) (INT) FIZ1 - L2 - DATA CTR 2 .,Complete,Area FIZ1 (West Inner),West Support Building,FIZ1 (West Inner) GL J-G - DATA CENTER 2,L2 - SubFab Level,DATA CENTER 2,,DRYWALL,FIZ DATA CENTER,2023-07-28 15:00,2023-08-02 13:00,2023-07-24 15:00,2023-07-28 15:00
CN.FIZ1.1850,TAPE & FINISH DRYWALL - FA LAB1 - SWA  - FIZ1 - L1 - GL 1-3 J-G,Complete,Area FIZ1 (West Inner),West Support Building,FIZ1 (West Inner) GL J-G - DATA CENTER 2,L1 - Fndn Slab,FA/TEM LAB,,DRYWALL,FIZ DATA CENTER,2023-11-17 07:00,2023-11-20 17:00,2023-11-17 07:00,2023-11-18 11:00
CN.FIZ1.1840,DRYWALL 2 SIDE - FA LAB1 - SWA - FIZ1 - L1 - GL 1-3 J-G,Complete,Area FIZ1 (West Inner),West Support Building,FIZ1 (West Inner) GL J-G - DATA CENTER 2,L1 - Fndn Slab,FA/TEM LAB,,DRYWALL,FIZ DATA CENTER,2023-11-14 13:00,2023-11-19 13:00,2023-11-14 13:00,2023-11-16 17:00
CN.FIZ1.1830,DRYWALL & INSULATION (1 side) (INT) - - L1,Complete,Area FIZ1 (West Inner),West Support Building,FIZ1 (West Inner) GL J-G - DATA CENTER 2,L1 - Fndn Slab,FA/TEM LAB,,DRYWALL,FIZ DATA CENTER,2023-10-05 07:00,2023-10-09 15:00,2023-10-05 07:00,2023-10-12 11:00
CN.FIZ1.1950,TAPE & FINISH DRYWALL FIZ1 - SWA  - L3 GL 1-3 J-G - FIZ,Complete,Area FIZ1 (West Inner),West Support Building,FIZ1 (West Inner) GL J-G - DATA CENTER 2,L3 / Waffle Slab Level,FIZ,,DRYWALL,FIZ DATA CENTER,2024-01-22 07:00,2024-01-24 11:00,2024-01-02 07:00,2024-01-10 16:00
CN.FIZ1.1940,DRYWALL 2 SIDE FIZ1 - L3 GL 1-3 - FIZ,Complete,Area FIZ1 (West Inner),West Support Building,FIZ1 (West Inner) GL J-G - DATA CENTER 2,L3 / Waffle Slab Level,FIZ,,DRYWALL,FIZ DATA CENTER,2023-10-16 15:00,2023-10-19 09:00,2023-10-13 15:00,2023-10-16 17:00
CN.FIZ1.1930,DRYWALL & INSULATION (1 side) (INT) - FIZ1 - L3 GL 1-3 - FIZ,Complete,Area FIZ1 (West Inner),West Support Building,FIZ1 (West Inner) GL J-G - DATA CENTER 2,L3 / Waffle Slab Level,FIZ,,DRYWALL,FIZ DATA CENTER,2023-10-16 07:00,2023-10-18 12:00,2023-10-12 07:00,2023-10-14 16:00
CN.FIZ1.2020,DRYWALL OUTSIDE TAPE & FINISH DRYWALL FIZ1 - L2 GL 1-3(Moisture Resistant Paperless) - DATA CTR 2 .,Complete,Area FIZ1 (West Inner),West Support Building,FIZ1 (West Inner) GL J-G - DATA CENTER 2,L2 - SubFab Level,DATA CENTER 2,,DRYWALL,FIZ DATA CENTER,2023-08-08 11:00,2023-08-14 09:00,2023-08-08 11:00,2023-08-19 16:00
CN.FIZ1.4360,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - SUE - 62 - GL 8-15 & A-E - L3,Complete,Area FIZ1 (West Inner),West Support Building,SUE - 62 - GL 8-15 & A -E,L3 / Waffle Slab Level,FIZ,FINISH PAINT,TBD Architectural Finishes,FIZ DATA CENTER,2025-02-04 07:00,2025-02-10 17:00,2025-01-13 07:00,2025-06-16 10:00
CN.FIZ1.4370,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - SUE - 61 - GL 1-8 & A-E - L3,Complete,Area FIZ1 (West Inner),West Support Building,SUE - 61 - GL 1-8 & A -E,L3 / Waffle Slab Level,FIZ,FINISH PAINT,TBD Architectural Finishes,FIZ DATA CENTER,2025-02-06 07:00,2025-02-12 17:00,2025-01-14 07:00,2025-06-02 17:00
CN.FIZ1.4350,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - SUE - 63 - GL 15-21 & A-E - L3,Complete,Area FIZ1 (West Inner),West Support Building,SUE - 63 - GL 15-21 & A -E,L3 / Waffle Slab Level,FIZ,FINISH PAINT,TBD Architectural Finishes,FIZ DATA CENTER,2025-02-03 07:00,2025-02-07 17:00,2025-01-10 07:00,2025-06-25 17:00
CN.FIZ1.4340,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - SUE - 64 - GL 21-27 & A-E - L3,Complete,Area FIZ1 (West Inner),West Support Building,SUE - 64 - GL 22-27 & A -E,L3 / Waffle Slab Level,FIZ,FINISH PAINT,TBD Architectural Finishes,FIZ DATA CENTER,2025-01-30 07:00,2025-02-05 17:00,2025-01-09 07:00,2025-06-12 17:00
CN.FIZ1.4320,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - SUE - 66 - GL 33-40 & A-E - L3,Complete,Area FIZ1 (West Inner),West Support Building,SUE - 65 - GL 31-33 & A -E,L3 / Waffle Slab Level,FIZ,FINISH PAINT,TBD Architectural Finishes,FIZ DATA CENTER,2025-01-27 07:00,2025-01-31 17:00,2025-01-06 07:00,2025-06-02 17:00
CN.FIZ1.4380,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - SUW - 01 - GL 1-8 & J-N - L3,Complete,Area FIZ1 (West Inner),West Support Building,SUW - 01 - GL 1-5 & J-N,L3 / Waffle Slab Level,FIZ,FINISH PAINT,TBD Architectural Finishes,FIZ DATA CENTER,2025-02-10 07:00,2025-02-14 17:00,2025-01-15 07:00,2025-06-19 17:00
CN.FIZ1.4390,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - SUW - 02 - GL 8-15 & J-N - L3,Complete,Area FIZ1 (West Inner),West Support Building,SUW - 02 - GL 5-11 & J-N,L3 / Waffle Slab Level,,FINISH PAINT,TBD Architectural Finishes,FIZ DATA CENTER,2025-02-11 07:00,2025-02-17 17:00,2025-01-16 07:00,2025-06-17 17:00
CN.FIZ1.4400,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - SUW - 03 - GL 15-21 & J-N - L3,Complete,Area FIZ1 (West Inner),West Support Building,SUW - 03 - GL 11-20 & J-N,L3 / Waffle Slab Level,,FINISH PAINT,TBD Architectural Finishes,FIZ DATA CENTER,2025-02-13 07:00,2025-02-19 17:00,2025-01-17 07:00,2025-05-30 17:00
CN.FIZ1.4410,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - SUW - 04 - GL 21-27 & J-N - L3,Complete,Area FIZ1 (West Inner),West Support Building,SUW - 04 - GL 21-23 & J-N,L3 / Waffle Slab Level,,FINISH PAINT,TBD Architectural Finishes,FIZ DATA CENTER,2025-02-17 07:00,2025-02-21 17:00,2025-01-20 07:00,2025-06-06 17:00
CN.FIZ1.4420,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - SUW - 05 - GL 27-33 & J-N - L3,Complete,Area FIZ1 (West Inner),West Support Building,SUW - 05 - GL 23-30 & J-N,L3 / Waffle Slab Level,,FINISH PAINT,TBD Architectural Finishes,FIZ DATA CENTER,2025-02-18 07:00,2025-02-24 17:00,2025-01-22 07:00,2025-05-28 17:00
FIZ.EAST.1101,PARAPET WALL FRP & FRAME DRYWALL - ROOF - FIZ3 - SEA - L4 GL 1-3 - E-G,Complete,Area FIZ3 (East Inner),,FIZ3 (East Inner) GL G-E,L4 - SUP Roof - FAB Roof,,,TBD Architectural Finishes,,2024-01-24 16:00,2024-01-28 16:00,2024-01-10 16:00,2024-01-18 11:00
CN.FIZ3.1050,TAPE & FINISH DRYWALL -  FA LAB-2 - FIZ3 - SEA - L1 - GL 1-3 - E-G,Complete,Area FIZ3 (East Inner),West Support Building,FIZ3 (East Inner) GL G-E,L1 - Fndn Slab,FA/TEM LAB,,DRYWALL,FIZ DATA CENTER,2023-12-16 08:00,2023-12-20 08:00,2023-12-11 08:00,2023-12-13 11:00
CN.FIZ3.1040,DRYWALL 2 SIDE - FA LAB-2 - FIZ3 - SEA - L1 - GL 1-3 - E-G,Complete,Area FIZ3 (East Inner),West Support Building,FIZ3 (East Inner) GL G-E,L1 - Fndn Slab,FA/TEM LAB,,DRYWALL,FIZ DATA CENTER,2023-11-14 08:00,2023-11-19 08:00,2023-11-14 08:00,2023-11-17 11:00
CN.FIZ3.1030,DRYWALL & INSULATION (1 side) (INT) - FA LAB-2 - FIZ3 - L1,Complete,Area FIZ3 (East Inner),West Support Building,FIZ3 (East Inner) GL G-E,L1 - Fndn Slab,FA/TEM LAB,,DRYWALL,FIZ DATA CENTER,2023-10-16 07:00,2023-10-20 15:00,2023-10-16 07:00,2023-10-20 16:00
CN.AB.AR.5900,TAPE & FINISH DRYWALL - FIZ3 - SEA - L2 GL 1-3 - E-G - DATA CENTER 2 & ELECTRICAL ROOM 1,Complete,Area FIZ3 (East Inner),West Support Building,FIZ3 (East Inner) GL G-E,L2 - SubFab Level,BATT. RM 1,,DRYWALL,FIZ DATA CENTER,2023-10-16 07:00,2023-10-19 17:00,2023-10-16 07:00,2023-10-20 17:00
CN.AB.AR.5890,DRYWALL 2 SIDE - FIZ3 - SEA - L2 GL 1-3 - E-G - DATA CENTER 2 & ELECTRICAL ROOM 1,Complete,Area FIZ3 (East Inner),West Support Building,FIZ3 (East Inner) GL G-E,L2 - SubFab Level,BATT. RM 1,,DRYWALL,FIZ DATA CENTER,2023-10-09 07:00,2023-10-12 17:00,2023-09-30 08:00,2023-10-06 09:00
CN.AB.AR.5880,DRYWALL & INSULATION (1 side) (INT) - FIZ3 - SEA - L2 GL 1-3 - E-G - DATA CENTER 2 & ELECTRICAL ROOM 1,Complete,Area FIZ3 (East Inner),West Support Building,FIZ3 (East Inner) GL G-E,L2 - SubFab Level,BATT. RM 1,,DRYWALL,FIZ DATA CENTER,2023-09-22 09:00,2023-09-26 17:00,2023-09-20 09:00,2023-09-23 09:00
CN.FIZ1.2060,TAPE & FINISH DRYWALL - FIZ3 - GL 1-3 - E-G - L3,Complete,Area FIZ3 (East Inner),West Support Building,FIZ3 (East Inner) GL G-E,L3 / Waffle Slab Level,FIZ,CHERRY COATING,DRYWALL,FIZ DATA CENTER,2024-09-23 07:00,2024-09-26 17:00,2024-09-02 07:00,2024-10-03 17:00
CN.FIZ1.2050,DRYWALL 1 SIDE FIZ3 - SEA - L3 GL 1-3 - E-G,Complete,Area FIZ3 (East Inner),West Support Building,FIZ3 (East Inner) GL G-E,L3 / Waffle Slab Level,FIZ,,DRYWALL,FIZ DATA CENTER,2024-01-22 07:00,2024-01-24 11:00,2024-01-08 07:00,2024-01-31 17:00
CN.FIZ1.2040,DRYWALL & INSULATION (1 side) (INT) - FIZ3 - SEA - L3 GL 1-3 - E-G,Complete,Area FIZ3 (East Inner),West Support Building,FIZ3 (East Inner) GL G-E,L3 / Waffle Slab Level,FIZ,,DRYWALL,FIZ DATA CENTER,2023-12-11 07:00,2023-12-14 11:00,2023-12-11 07:00,2023-12-14 11:00
FIZ.EAST.2291,IMPACT - RFI XXXX - PARAPET WALL FRP & FRAME DRYWALL - ROOF - FIZ3 - SEA - L4 GL 1-3 - E-G,Complete,Area FIZ3 (East Inner),,FIZ3 (East Inner) GL G-E,L4 - SUP Roof - FAB Roof,,,TBD Architectural Finishes,,2024-01-24 16:00,2024-01-28 16:00,2024-01-18 16:00,2024-03-12 11:00
FIZ.EAST.2301,REMAINING PARAPET WALL FRP & FRAME DRYWALL - ROOF - FIZ3 - SEA - L4 GL 1-3 - E-G,Complete,Area FIZ3 (East Inner),,FIZ3 (East Inner) GL G-E,L4 - SUP Roof - FAB Roof,,,TBD Architectural Finishes,,2024-03-12 07:00,2024-03-19 17:00,2024-03-12 07:00,2024-03-15 11:00
CN.FIZ1.2130,IMPACT - CCD 271 - REMEDIATION DRYWALL - SUPERSEDED BY 324 MK MARLOW CCD,Complete,Area FIZ3 (East Inner),West Support Building,Gypsum,FRAMING/ DRYWALL GYPSUM,FIZ,BERG,DRYWALL,FIZ DATA CENTER,2024-04-08 07:00,2024-04-15 17:00,2024-04-08 07:00,2024-05-20 17:00
CN.FIZ1.2150,DEMO DRYWALL - INSTALL GOAL POSTS - VIP TOUR/ TQR LAB - GL 2 - H-G - L3,Complete,Area FIZ3 (East Inner),West Support Building,FIZ3 (East Inner) GL G-E,L3 / Waffle Slab Level,FIZ,CHERRY COATING,DRYWALL,FIZ DATA CENTER,2024-08-19 07:00,2024-08-28 17:00,2024-07-10 07:00,2024-07-20 17:00
CN.AB1.4990,METAL STUD FRAMING DRYWALL (2hr) - BUNKER RM 1 & 2 (With 12' Opening for Trussels and Modules),Complete,Area A-1,East Support Building,A1 - Area 6 (Gridlines 18-15),L1 - Fndn Slab,BUNKER ROOM,BERG,DRYWALL,AMBER CARO,2023-08-03 09:00,2023-08-07 17:00,2023-08-03 09:00,2023-08-28 16:00
CN.AB1.5210,METAL STUD FRAMING DRYWALL AND FINISHES - CLOSING THE OPENING,Complete,Area A-1,,A1 - Area 6 (Gridlines 18-15),L1 - Fndn Slab,BUNKER ROOM,BERG,DRYWALL,,2024-05-06 07:00,2024-05-13 17:00,2024-05-06 07:00,2024-05-09 17:00
CN.AB1.ST.1830,COLUMN WRAP FRAMING AND DRYWALL - UPTO 8 FEET,Complete,Area A-1,,A1 - Area 6 (Gridlines 18-15),L3 / Waffle Slab Level,,,DRYWALL,,2024-03-12 12:00,2024-03-20 12:00,2024-01-17 12:00,2024-01-21 15:00
CN.AB1.ST.1880,COLUMN WRAP FRAMING AND DRYWALL - G LINE - ABOVE 8 FEET,Complete,Area A-1,,A1 - Area 6 (Gridlines 18-15),L3 / Waffle Slab Level,,BERG,DRYWALL,,2025-10-24 07:00,2025-10-30 17:00,2024-01-22 07:00,2025-03-07 17:00
CN.AB11000,METAL STUD FRAMING DRYWALL (2hr) - IO RM 2 GL 15-12 (With 12' Opening for Trussels and Modules),Complete,Area A-2,East Support Building,A2 - Area 5 (Gridlines 15-12),L1 - Fndn Slab,BUNKER ROOM,BERG,DRYWALL,AMBER CARO,2023-08-28 07:00,2023-09-02 15:00,2023-08-25 11:00,2023-08-29 17:00
