Task Code,Task Description,Status,Planned Start,Planned Finish,Actual Start,Actual Finish
CN.FIZ1.1950,TAPE & FINISH DRYWALL FIZ1 - SWA  - L3 GL 1-3 J-G - FIZ,Complete,2024-01-22 07:00,2024-01-24 11:00,2024-01-02 07:00,2024-01-10 16:00
CN.FIZ1.1940,DRYWALL 2 SIDE FIZ1 - L3 GL 1-3 - FIZ,Complete,2023-10-16 15:00,2023-10-19 09:00,2023-10-13 15:00,2023-10-16 17:00
CN.FIZ1.1930,DRYWALL & INSULATION (1 side) (INT) - FIZ1 - L3 GL 1-3 - FIZ,Complete,2023-10-16 07:00,2023-10-18 12:00,2023-10-12 07:00,2023-10-14 16:00
CN.FIZ1.2020,DRYWALL OUTSIDE TAPE & FINISH DRYWALL FIZ1 - L2 GL 1-3(Moisture Resistant Paperless) - DATA CTR 2 .,Complete,2023-08-08 11:00,2023-08-14 09:00,2023-08-08 11:00,2023-08-19 16:00
CN.FIZ1.4360,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - SUE - 62 - GL 8-15 & A-E - L3,Complete,2025-02-04 07:00,2025-02-10 17:00,2025-01-13 07:00,2025-06-16 10:00
CN.FIZ1.4370,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - SUE - 61 - GL 1-8 & A-E - L3,Complete,2025-02-06 07:00,2025-02-12 17:00,2025-01-14 07:00,2025-06-02 17:00
CN.FIZ1.4350,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - SUE - 63 - GL 15-21 & A-E - L3,Complete,2025-02-03 07:00,2025-02-07 17:00,2025-01-10 07:00,2025-06-25 17:00
CN.FIZ1.4340,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - SUE - 64 - GL 21-27 & A-E - L3,Complete,2025-01-30 07:00,2025-02-05 17:00,2025-01-09 07:00,2025-06-12 17:00
CN.FIZ1.4320,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - SUE - 66 - GL 33-40 & A-E - L3,Complete,2025-01-27 07:00,2025-01-31 17:00,2025-01-06 07:00,2025-06-02 17:00
CN.FIZ1.4380,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - SUW - 01 - GL 1-8 & J-N - L3,Complete,2025-02-10 07:00,2025-02-14 17:00,2025-01-15 07:00,2025-06-19 17:00
CN.FIZ1.4390,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - SUW - 02 - GL 8-15 & J-N - L3,Complete,2025-02-11 07:00,2025-02-17 17:00,2025-01-16 07:00,2025-06-17 17:00
CN.FIZ1.4400,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - SUW - 03 - GL 15-21 & J-N - L3,Complete,2025-02-13 07:00,2025-02-19 17:00,2025-01-17 07:00,2025-05-30 17:00
CN.FIZ1.4410,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - SUW - 04 - GL 21-27 & J-N - L3,Complete,2025-02-17 07:00,2025-02-21 17:00,2025-01-20 07:00,2025-06-06 17:00
CN.FIZ1.4420,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - SUW - 05 - GL 27-33 & J-N - L3,Complete,2025-02-18 07:00,2025-02-24 17:00,2025-01-22 07:00,2025-05-28 17:00
FIZ.EAST.1101,PARAPET WALL FRP & FRAME DRYWALL - ROOF - FIZ3 - SEA - L4 GL 1-3 - E-G,Complete,2024-01-24 16:00,2024-01-28 16:00,2024-01-10 16:00,2024-01-18 11:00
CN.FIZ3.1050,TAPE & FINISH DRYWALL -  FA LAB-2 - FIZ3 - SEA - L1 - GL 1-3 - E-G,Complete,2023-12-16 08:00,2023-12-20 08:00,2023-12-11 08:00,2023-12-13 11:00
CN.FIZ3.1040,DRYWALL 2 SIDE - FA LAB-2 - FIZ3 - SEA - L1 - GL 1-3 - E-G,Complete,2023-11-14 08:00,2023-11-19 08:00,2023-11-14 08:00,2023-11-17 11:00
CN.FIZ3.1030,DRYWALL & INSULATION (1 side) (INT) - FA LAB-2 - FIZ3 - L1,Complete,2023-10-16 07:00,2023-10-20 15:00,2023-10-16 07:00,2023-10-20 16:00
CN.AB.AR.5900,TAPE & FINISH DRYWALL - FIZ3 - SEA - L2 GL 1-3 - E-G - DATA CENTER 2 & ELECTRICAL ROOM 1,Complete,2023-10-16 07:00,2023-10-19 17:00,2023-10-16 07:00,2023-10-20 17:00
CN.AB.AR.5890,DRYWALL 2 SIDE - FIZ3 - SEA - L2 GL 1-3 - E-G - DATA CENTER 2 & ELECTRICAL ROOM 1,Complete,2023-10-09 07:00,2023-10-12 17:00,2023-09-30 08:00,2023-10-06 09:00
CN.AB.AR.5880,DRYWALL & INSULATION (1 side) (INT) - FIZ3 - SEA - L2 GL 1-3 - E-G - DATA CENTER 2 & ELECTRICAL ROOM 1,Complete,2023-09-22 09:00,2023-09-26 17:00,2023-09-20 09:00,2023-09-23 09:00
CN.FIZ1.2060,TAPE & FINISH DRYWALL - FIZ3 - GL 1-3 - E-G - L3,Complete,2024-09-23 07:00,2024-09-26 17:00,2024-09-02 07:00,2024-10-03 17:00
CN.FIZ1.2050,DRYWALL 1 SIDE FIZ3 - SEA - L3 GL 1-3 - E-G,Complete,2024-01-22 07:00,2024-01-24 11:00,2024-01-08 07:00,2024-01-31 17:00
CN.FIZ1.2040,DRYWALL & INSULATION (1 side) (INT) - FIZ3 - SEA - L3 GL 1-3 - E-G,Complete,2023-12-11 07:00,2023-12-14 11:00,2023-12-11 07:00,2023-12-14 11:00
FIZ.EAST.2291,IMPACT - RFI XXXX - PARAPET WALL FRP & FRAME DRYWALL - ROOF - FIZ3 - SEA - L4 GL 1-3 - E-G,Complete,2024-01-24 16:00,2024-01-28 16:00,2024-01-18 16:00,2024-03-12 11:00
FIZ.EAST.2301,REMAINING PARAPET WALL FRP & FRAME DRYWALL - ROOF - FIZ3 - SEA - L4 GL 1-3 - E-G,Complete,2024-03-12 07:00,2024-03-19 17:00,2024-03-12 07:00,2024-03-15 11:00
CN.FIZ1.2130,IMPACT - CCD 271 - REMEDIATION DRYWALL - SUPERSEDED BY 324 MK MARLOW CCD,Complete,2024-04-08 07:00,2024-04-15 17:00,2024-04-08 07:00,2024-05-20 17:00
CN.FIZ1.2150,DEMO DRYWALL - INSTALL GOAL POSTS - VIP TOUR/ TQR LAB - GL 2 - H-G - L3,Complete,2024-08-19 07:00,2024-08-28 17:00,2024-07-10 07:00,2024-07-20 17:00
CN.AB1.4990,METAL STUD FRAMING DRYWALL (2hr) - BUNKER RM 1 & 2 (With 12' Opening for Trussels and Modules),Complete,2023-08-03 09:00,2023-08-07 17:00,2023-08-03 09:00,2023-08-28 16:00
CN.AB1.5210,METAL STUD FRAMING DRYWALL AND FINISHES - CLOSING THE OPENING,Complete,2024-05-06 07:00,2024-05-13 17:00,2024-05-06 07:00,2024-05-09 17:00
CN.AB1.ST.1830,COLUMN WRAP FRAMING AND DRYWALL - UPTO 8 FEET,Complete,2024-03-12 12:00,2024-03-20 12:00,2024-01-17 12:00,2024-01-21 15:00
CN.AB1.ST.1880,COLUMN WRAP FRAMING AND DRYWALL - G LINE - ABOVE 8 FEET,Complete,2025-10-24 07:00,2025-10-30 17:00,2024-01-22 07:00,2025-03-07 17:00
CN.AB11000,METAL STUD FRAMING DRYWALL (2hr) - IO RM 2 GL 15-12 (With 12' Opening for Trussels and Modules),Complete,2023-08-28 07:00,2023-09-02 15:00,2023-08-25 11:00,2023-08-29 17:00
CN.AB11030,METAL STUD FRAMING DRYWALL AND FINISHES - CLOSING THE OPENING - A2 - GL 15-12 - L1,Complete,2024-05-06 07:00,2024-05-13 17:00,2024-05-06 07:00,2024-05-09 17:00
CN.AB2.ST.1171,COLUMN WRAP FRAMING AND DRYWALL - UPTO 8 FEET - A2 - GL 15-12 - L3,Complete,2024-01-22 07:00,2024-01-25 17:00,2024-01-16 07:00,2024-01-20 17:00
CN.AB2.ST.1173,CLOUMN WRAP FRAMING AND DRYWALL - ABOVE 8 FEET - A2 - GL 15-12 - L3,Complete,2024-04-01 07:00,2024-04-05 17:00,2024-04-01 07:00,2024-04-05 17:00
CN.AB1.5050,METAL STUD FRAMING DRYWALL (2hr) - BUNKER RM 7-11 GL 12-9(With 12' Opening for Trussels and Modules),Complete,2023-09-30 09:00,2023-10-12 09:00,2023-09-30 09:00,2023-10-06 14:00
CN.AB1.A1410,METAL STUD FRAMING DRYWALL AND FINISHES - CLOSING THE OPENING- BUNKER RM 7-11 GL 12-9,Complete,2024-05-06 07:00,2024-05-13 17:00,2024-05-06 07:00,2024-05-09 17:00
CN.AB1.ST.1890,COLUMN WRAP FRAMING AND DRYWALL - G LINE - UPTO 8 FEET,Complete,2025-10-24 07:00,2025-10-27 17:00,2024-01-22 07:00,2025-03-07 17:00
CN.AB3.ST.1310,COLUMN WRAP FRAMING AND DRYWALL - G LINE - ABOVE 8 FEET - A4 - GL 12-9 - L3,Complete,2025-10-31 07:00,2025-11-06 17:00,2024-01-22 07:00,2025-03-07 17:00
CN.AB1.5080,METAL STUD FRAMING DRYWALL (2hr) - IO RM 1 GL 9-6,Complete,2023-08-03 09:00,2023-08-07 17:00,2023-08-03 09:00,2023-08-26 16:00
A1430,METAL STUD FRAMING DRYWALL AND FINISHES - CLOSING THE OPENING,Complete,2024-05-06 07:00,2024-05-13 17:00,2024-05-06 07:00,2024-05-10 17:00
CN.AB1.ST.1900,COLUMN WRAP FRAMING AND DRYWALL - G LINE- UPTO 8 FEET - A4 - GL 9-6 - L3,Complete,2025-10-24 07:00,2025-10-30 17:00,2024-01-22 07:00,2025-03-07 17:00
CN.AB3.ST.1860,COLUMN WRAP FRAMING AND DRYWALL - G LINE - ABOVE 8 FEET - A4 - GL 9-6 - L3,Complete,2025-10-24 07:00,2025-10-30 17:00,2024-01-22 07:00,2025-03-07 17:00
CN.AB3.ST.1880,COLUMN WRAP FRAMING AND DRYWALL -G LINE- ABOVE 8 FEET - A5 - GL 6-3 - L3,Complete,2025-10-24 07:00,2025-10-30 17:00,2024-01-22 07:00,2025-03-07 17:00
CN.AB1.5110,METAL STUD FRAMING DRYWALL (2hr) - BUNKER RM 3-6 GL 18-21(12' Header Left out for SECAI MEP ),Complete,2023-08-03 09:00,2023-08-15 11:00,2023-08-03 09:00,2023-08-22 13:00
A1450,METAL STUD FRAMING DRYWALL AND FINISHES - CLOSING THE OPENING,Complete,2024-05-06 07:00,2024-05-13 17:00,2024-05-06 07:00,2024-05-09 17:00
CN.AB1.ST.1920,COLUMN WRAP FRAMING AND DRYWALL -G LINE - UPTO 8 FEET - B1 - GL 18-21 - L3,Complete,2025-10-24 07:00,2025-10-30 17:00,2024-01-22 07:00,2025-03-07 17:00
CN.AB3.ST.1900,COLUMN WRAP FRAMING AND DRYWALL - G LINE - ABOVE 8 FEET - B1 - GL 18-21 - L3,Complete,2025-10-24 07:00,2025-10-30 17:00,2024-01-22 07:00,2025-03-07 17:00
CN.AB1.5140,METAL STUD FRAMING DRYWALL (2hr) - BUNKER RM 12-14,Complete,2023-08-17 07:00,2023-08-24 11:00,2023-08-17 07:00,2023-08-25 13:00
A1470,METAL STUD FRAMING DRYWALL AND FINISHES - CLOSING THE OPENING,Complete,2024-05-06 07:00,2024-05-13 17:00,2024-05-06 07:00,2024-05-10 17:00
CN.AB1.ST.1930,COLUMN WRAP FRAMING AND DRYWALL - G LINE - UPTO 8 FEET - B2 - GL 21-24 - L3,Complete,2025-10-31 07:00,2025-11-06 17:00,2024-01-22 07:00,2025-03-07 17:00
CN.AB3.ST.1920,COLUMN WRAP FRAMING AND DRYWALL - G LINE - ABOVE 8 FEET - B2 - GL 21-24 - L3,Complete,2025-10-24 07:00,2025-10-30 17:00,2024-01-22 07:00,2025-03-07 17:00
CN.AB1.5170,METAL STUD FRAMING DRYWALL (2hr) - IO RM 3 & 4 GL 24-27(12' Header left out for SECAI MEP),Complete,2023-08-17 07:00,2023-08-21 15:00,2023-08-17 07:00,2023-08-28 11:00
CN.AB1.5190,REMAINING 2ND LAYER DRYWALL - IO RM 3&4 - B3 - GL 24-27 - L1,Complete,2024-11-21 07:00,2024-11-22 17:00,2024-11-21 07:00,2024-11-25 17:00
A1490,METAL STUD FRAMING DRYWALL AND FINISHES - CLOSING THE OPENING,Complete,2024-05-06 07:00,2024-05-13 17:00,2024-05-06 07:00,2024-05-10 17:00
CN.AB1.ST.1940,COLUMN WRAP FRAMING AND DRYWALL - F LINE - UPTO 8 FEET,Complete,2024-01-22 07:00,2024-01-25 17:00,2024-01-15 07:00,2024-01-19 17:00
CN.AB3.ST.1940,COLUMN WRAP FRAMING AND DRYWALL - G LINE - UPTO 8 FEET - B3 - GL 23-27 - L3,Complete,2025-10-24 07:00,2025-10-30 17:00,2024-01-22 07:00,2025-03-07 17:00
CN.AB1.ST.2070,COLUMN WRAP FRAMING AND DRYWALL - F LINE - ABOVE 8 FEET - B3 - GL 23-27 - L3,Complete,2025-11-07 07:00,2025-11-12 17:00,2024-01-22 07:00,2025-03-07 17:00
CN.AB3.ST.2280,COLUMN WRAP FRAMING AND DRYWALL - G LINE - ABOVE 8 FEET - B3 - GL 23-27 - L3,Complete,2025-10-24 07:00,2025-10-30 17:00,2024-01-22 07:00,2025-03-07 17:00
CN.AB1.ST.1950,COLUMN WRAP FRAMING AND DRYWALL - G LINE - UPTO 8 FEET - B4 - GL 27-30 - L3,Complete,2025-10-24 07:00,2025-10-30 17:00,2024-01-22 07:00,2025-03-07 17:00
CN.AB3.ST.1960,COLUMN WRAP FRAMING AND DRYWALL - G LINE - ABOVE 8 FEET - B4 - GL 27-30 - L3,Complete,2025-10-24 07:00,2025-10-30 17:00,2024-01-22 07:00,2025-03-07 17:00
CN.AB1.ST.2080,COLUMN WRAP FRAMING AND DRYWALL - F LINE UP TO 8 FEET - B4 - GL 27-30 - L3,Complete,2025-10-24 07:00,2025-10-30 17:00,2024-01-22 07:00,2025-03-07 17:00
CN.AB3.ST.2290,COLUMN WRAP FRAMING AND DRYWALL - F LINE - ABOVE 8 FEET - B4 - GL 27-30 - L3,Complete,2025-10-24 07:00,2025-10-30 17:00,2024-01-22 07:00,2025-03-07 17:00
CN.AB1.ST.1960,COLUMN WRAP FRAMING AND DRYWALL - G LINE - UPTO 8 FEET,Complete,2024-01-22 07:00,2024-01-25 17:00,2024-01-13 07:00,2024-01-18 17:00
CN.AB3.ST.1980,COLUMN WRAP FRAMING AND DRYWALL - G LINE - ABOVE 8 FEET - B5 - GL 30-33 - L3,Complete,2025-10-24 07:00,2025-10-30 17:00,2024-01-22 07:00,2025-03-07 17:00
CN.SWB5.6230,HANG INTEROR DRYWALL (3-LAYERS) - GL 33 - L1 - D-G,Complete,2024-02-12 07:00,2024-02-23 13:00,2024-01-04 14:00,2024-01-12 17:00
CN.SWB5.6250,HANG EXTERIOR DRYWALL (3-LAYERS) - GL 33 - L1 - E-G,Complete,2024-05-13 07:00,2024-05-28 17:00,2024-05-01 07:00,2024-06-14 17:00
CN.SWB5.6270,HANG INTEROR DRYWALL (3-LAYERS) - GL 33 - L1 - G-K,Complete,2024-02-22 07:00,2024-03-04 17:00,2024-01-04 14:00,2024-01-12 17:00
CN.SWB5.6280,HANG EXTERIOR DRYWALL (3-LAYERS) - GL 33 - L1 - G-K,Complete,2024-09-20 07:00,2024-09-27 17:00,2024-09-16 07:00,2024-10-05 17:00
CN.BB51.ST.1170,HANG INTEROR DRYWALL (3-LAYERS) - GL 33 - L2 - D-G,Complete,2023-11-20 07:00,2023-12-01 11:00,2023-11-08 07:00,2023-11-14 15:00
CN.BB51.ST.1180,HANG INTEROR DRYWALL (3-LAYERS) - GL 33 - L2 - G-K,Complete,2024-01-29 07:00,2024-02-07 09:00,2024-01-12 14:00,2024-01-19 13:00
CN.BB51.ST.1210,HANG EXTERIOR DRYWALL (3-LAYERS) - GL 33 - L2 - D-G,Complete,2024-01-26 15:00,2024-02-02 13:00,2024-01-06 15:00,2024-01-13 17:00
CN.BB51.ST.1220,HANG EXTERIOR DRYWALL (3-LAYERS) - GL 33 - L2 - G-H,Complete,2024-02-12 07:00,2024-02-20 11:00,2024-02-08 14:00,2024-02-15 12:00
CN.AB3.ST.2040,HANG INTEROR DRYWALL (3-LAYERS) - GL 33 - L3 - D-G,Complete,2024-03-11 07:00,2024-03-28 13:00,2024-01-29 00:00,2024-02-09 00:00
CN.AB3.ST.2060,HANG EXTERIOR DRYWALL (3-LAYERS) - GL 33 - L3 - D-G,Complete,2024-04-04 11:00,2024-04-19 17:00,2024-02-22 07:00,2024-04-13 17:00
CN.AB3.ST.2080,HANG INTEROR DRYWALL (3-LAYERS) - GL 33 - L3 - G-H,Complete,2024-03-11 07:00,2024-03-28 13:00,2024-02-26 00:00,2024-03-08 00:00
CN.AB3.ST.2100,HANG EXTERIOR DRYWALL (3-LAYERS) - GL 33 - L3 - G-K,Complete,2024-09-09 07:00,2024-09-27 17:00,2024-04-22 07:00,2024-05-04 17:00
CN.BB5.ST.1260,HANG EXTERIOR DRYWALL (3-LAYERS) - GL 33 - L4 - D-G,Complete,2024-05-03 07:00,2024-05-21 17:00,2024-04-12 07:00,2024-05-24 17:00
CN.BB5.ST.1280,HANG INTERIOR DRYWALL (3-LAYERS) - GL 33 - L4 - D-G,Complete,2024-07-29 07:00,2024-08-13 17:00,2024-07-29 07:00,2024-08-08 17:00
CN.BB5.ST.1300,HANG INTEROR DRYWALL (3-LAYERS) - GL 33 - L4 - G-K,Complete,2024-05-13 07:00,2024-05-31 17:00,2024-04-30 07:00,2024-06-20 17:00
CN.BB5.ST.1320,HANG EXTERIOR DRYWALL (3-LAYERS) - GL 33 - L4 - G-K,Complete,2024-09-20 07:00,2024-10-08 17:00,2024-08-28 07:00,2024-09-10 17:00
CN.AB1.ST.2090,COLUMN WRAP FRAMING AND DRYWALL - F LINE - UP TO 8 FEET - B5 - GL 30-33 - L3,Complete,2025-10-24 07:00,2025-10-30 17:00,2024-01-22 07:00,2025-03-07 17:00
CN.AB3.ST.2300,COLUMN WRAP FRAMING AND DRYWALL - F LINE - ABOVE 8 FEET - B5 - GL 30-33 - L3,Complete,2025-10-24 07:00,2025-10-30 17:00,2024-01-22 07:00,2025-03-07 17:00
CN.SWB5.6680,HANG INTEROR DRYWALL (3-LAYERS) - GL 33 - L1 - A-B,Complete,2024-03-18 07:00,2024-03-28 17:00,2024-03-18 00:00,2024-03-29 14:00
CN.SWB5.6690,HANG INTEROR DRYWALL (3-LAYERS) - GL 33 - L1 - L-M,Complete,2024-03-22 07:00,2024-03-27 17:00,2024-03-19 00:00,2024-03-30 00:00
CN.SWB5.6720,BERG - HANG EXTERIOR DRYWALL (3-LAYERS) - GL 33 - L1 - B-C,Complete,2025-06-24 11:00,2025-07-02 11:00,2025-06-20 11:00,2025-08-15 17:00
CN.BB51.ST.1440,HANG EXTERIOR DRYWALL (3-LAYERS) - GL 33 - L2 - A-B,Complete,2025-06-24 11:00,2025-07-02 11:00,2025-05-28 08:24,2025-06-03 13:00
CN.BB51.ST.1450,HANG EXTERIOR DRYWALL (3-LAYERS) - GL 33 - K-L.5 LVL 4-6,Complete,2024-09-06 07:00,2024-09-17 17:00,2024-07-29 14:07,2025-06-09 13:00
CN.BB51.ST.1500,HANG INTEROR DRYWALL (3-LAYERS) - GL 33 - L2 - A-B,Complete,2024-02-26 07:00,2024-03-05 11:00,2024-02-26 07:00,2024-03-08 00:00
CN.BB51.ST.1510,HANG INTEROR DRYWALL (3-LAYERS) - GL 33 - L2 - L-N,Complete,2024-03-11 07:00,2024-03-25 11:00,2024-03-04 08:00,2024-03-22 00:00
CN.AB3.ST.2360,HANG EXTERIOR DRYWALL (3-LAYERS) - GL 33 - L3 - K-N,Complete,2025-08-06 07:00,2025-08-13 17:00,2025-07-24 12:29,2025-08-04 17:00
CN.AB3.ST.2410,HANG INTEROR DRYWALL (3-LAYERS) - GL 33 - L3 - A-B,Complete,2024-03-26 13:00,2024-04-11 09:00,2024-02-26 00:00,2024-03-07 00:00
CN.AB3.ST.2420,HANG INTEROR DRYWALL (3-LAYERS) - GL 33 - L3 - L-M,Complete,2024-04-22 07:00,2024-04-29 17:00,2024-04-13 07:00,2024-04-18 17:00
CN.SWB5.6930,HANG INTEROR DRYWALL (3-LAYERS) - GL 33 - L1 - B-C,Complete,2024-04-15 07:00,2024-04-22 17:00,2024-04-08 07:00,2024-04-13 17:00
CN.SWB5.6940,HANG INTEROR DRYWALL (3-LAYERS) - GL 33 - L1 - M-N,Complete,2024-03-22 07:00,2024-03-27 09:00,2024-03-19 00:00,2024-03-30 00:00
CN.BB51.ST.1630,HANG INTEROR DRYWALL (3-LAYERS) - GL 33 - L2 - B-C,Complete,2024-03-01 07:00,2024-03-07 17:00,2024-03-01 07:00,2024-03-06 17:00
CN.BB51.ST.1650,HANG EXTERIOR DRYWALL (3-LAYERS) - GL 33 - L2 - H-K,Complete,2024-02-05 07:00,2024-02-14 17:00,2024-02-01 07:00,2024-03-04 17:00
CN.AB3.ST.2500,HANG INTEROR DRYWALL (3-LAYERS) - GL 33 - L3 - B-C,Complete,2024-04-25 07:00,2024-05-14 17:00,2024-04-13 07:00,2024-04-25 17:00
CN.AB3.ST.2520,REMAINING HANG INTEROR DRYWALL (3-LAYERS) - GL 33 - L3 - H-K,Complete,2024-05-07 07:00,2024-05-16 17:00,2024-04-06 07:00,2024-04-10 17:00
CN.AB3.ST.2540,HANG INTEROR DRYWALL (3-LAYERS) - GL 33 - L3 - N-M,Complete,2024-04-15 07:00,2024-04-19 15:00,2024-03-15 00:00,2024-03-18 00:00
CN.SWB5.9350,IMPACT - REPAIR CONCRETE CURB TO FINISH DRYWALL - GL 33 - L1 - L-N,Complete,2024-08-01 07:00,2024-08-06 17:00,2024-08-01 07:00,2024-08-05 17:00
CN.SWB5.11000,IMPACT - RFI #1769 for GL 33 - L-N level 1 is holding drywall and CMP completion,Complete,2025-06-23 07:00,2025-07-03 17:00,2025-06-23 07:00,2025-06-30 17:00
CN.AB.AR.1110,TAPE & FINISH DRYWALL - SWA--L1-MCC/IO- GL 18-15 K-N  - SECAI TOOK OVER FOR ACCELERATION,Complete,2025-06-04 07:00,2025-06-10 17:00,2025-06-10 07:00,2025-06-10 17:00
CN.AB.AR.4440,DRYWALL 2 SIDE - SWA-1 - L1-WASTE WATER TANK RM NORTH - GL 18-15 K-N - SECAI TOOK OVER FOR ACCELERATION,Complete,2024-03-22 07:00,2024-03-27 17:00,2024-03-11 07:00,2025-06-10 17:00
CN.AB.AR.4450,DRYWALL & INSULATION (1 side) (INT) - SWA-1 - L1 WASTE WATER TANK RM NORTH- GL 17 K-N - SECAI TOOK OVER FORACCELERATION,Complete,2024-03-11 07:00,2024-03-19 17:00,2024-03-01 07:00,2025-06-10 17:00
CN.AB.AR.5610,TAPE & FINISH DRYWALL - SWA-1 - L2- BATTERY ROOM 1- GL 18-15 K-N,Complete,2024-01-02 09:00,2024-01-07 08:00,2024-01-02 07:00,2024-01-07 10:00
CN.AB.AR.5600,DRYWALL 2 SIDE - SWA-1 - L2- BATTERY ROOM 1- GL 18-15 K-N,Complete,2023-12-12 10:00,2023-12-17 10:00,2023-12-12 10:00,2023-12-17 13:00
CN.AB.AR.5590,DRYWALL & INSULATION (1 side) (INT) - SWA-1 - L2- BATTERY ROOM 1- GL 18-15 K-N,Complete,2023-11-10 12:00,2023-11-14 12:00,2023-11-09 12:00,2023-11-14 10:00
CN.AB.AR.5710,TAPE & FINISH DRYWALL - SWA-1 - L3 - SUB CLEAN ROOM NORTH- GL 18-15 K-N,Complete,2025-06-09 07:00,2025-06-13 17:00,2025-06-09 07:00,2025-06-13 17:00
CN.AB.AR.5700,DRYWALL 2 SIDE - SWA-1 - L3 - SUB CLEAN ROOM NORTH- GL 18-15 K-N,Complete,2025-06-02 07:00,2025-06-06 17:00,2025-06-02 07:00,2025-06-06 17:00
CN.AB.AR.5690,DRYWALL & INSULATION (1 side) (INT) - SWA-1 - L3 - SUB CLEAN ROOM NORTH- GL 18-15 K-N,Complete,2024-05-09 07:00,2024-05-16 17:00,2024-05-09 07:00,2024-05-14 17:00
CN.AB.AR.5810,TAPE & FINISH DRYWALL - SWA-1 - L2- BATTERY ROOM 2- GL 18-15 K-N,Complete,2024-01-02 09:00,2024-01-07 08:00,2024-01-02 07:00,2024-01-07 10:00
CN.AB.AR.5800,DRYWALL 2 SIDE - SWA-1 - L2- BATTERY ROOM 2- GL 18-15 K-N,Complete,2023-12-11 07:00,2023-12-15 17:00,2023-12-11 07:00,2023-12-15 17:00
CN.AB.AR.5790,DRYWALL & INSULATION (1 side) (INT) - SWA-1 - L2- BATTERY ROOM 2- GL 18-15 J-N,Complete,2023-11-16 07:00,2023-11-19 17:00,2023-11-14 07:00,2023-11-18 11:00
CN.SWA1.1352,TAPE & FINISH DRYWALL- SWA1- GL 18-15  - K LINE  -  L1,Complete,2024-03-20 11:00,2024-03-26 11:00,2024-03-11 00:00,2024-03-18 00:00
CN.SWA1.1382,PRIMER & PAINT DRYWALL - GL 18-15 - K LINE - L1,Complete,2024-10-21 07:00,2024-10-24 17:00,2024-10-19 07:00,2024-10-22 17:00
CN.SWA1.1322,DRYWALL 2 SIDE - SWA1- GL 18-15 - K LINE - L1,Complete,2024-03-09 08:00,2024-03-17 08:00,2024-03-03 00:00,2024-03-08 00:00
CN.SWA1.1292,DRYWALL & INSULATION (1 side) (INT)- SWA1- GL 18-15 - K LINE - L1,Complete,2023-12-11 07:00,2023-12-16 15:00,2023-12-11 07:00,2023-12-19 09:00
CN.SWA1.1362,REMEDY - TAPE & FINISH DRYWALL- SWA1- GL 18-15 K LINE L2,Complete,2024-08-12 07:00,2024-08-15 17:00,2024-08-10 07:00,2024-08-13 17:00
CN.SWA1.1332,REMEDY - FRAME & DRYWALL - SWA1- GL 18-15 K LINE L2,Complete,2024-07-18 07:00,2024-08-08 17:00,2024-07-17 07:00,2024-08-03 17:00
CN.SWA1.1302,DRYWALL & INSULATION (1 side) (INT) - SWA1- GL 18-15 K LINE - L2,Complete,2024-01-08 09:00,2024-01-14 17:00,2024-01-08 07:00,2024-01-12 15:00
CN.SWA1.1212,TEMP WALLS Framing and Drywall- SWA1- GL 18-15 - L2- GL 18-15 K-N,Complete,2024-02-19 07:00,2024-02-23 17:00,2024-02-19 07:00,2024-02-23 17:00
CN.SWA1.1222,TEMP WALLS Framing and Drywall- SWA1- GL 18-15 -  L2- GL 18-15 K-N,Complete,2024-01-02 09:00,2024-01-07 08:00,2024-01-16 07:00,2024-01-23 10:00
CN.SWA1.1402,TAPE & FINISH DRYWALL - SWA1- GL 18-15 K LINE  -  L3,Complete,2024-08-02 07:00,2024-08-08 17:00,2024-07-15 07:00,2024-07-20 17:00
CN.SWA1.1372,DRYWALL 2 SIDE- SWA1- GL 18-15 K LINE - L3,Complete,2024-05-23 07:00,2024-05-30 17:00,2024-05-23 07:00,2024-06-20 17:00
CN.SWA1.1342,DRYWALL & INSULATION (1 side) (INT)- SWA1- GL 18-15 K LINE - L3,Complete,2024-04-15 09:00,2024-04-19 09:00,2024-04-10 09:00,2024-04-19 17:00
CN.SWA1.1232,FRAMING & DRYWALL - ELEVATOR 03 - SWB-1 - ALL LEVELS GL 19-16 (3 sides only),Complete,2024-07-17 07:00,2024-08-16 17:00,2024-07-17 07:00,2024-08-14 17:00
CN.SWA1.6480,Drywall Clips & AMTS Installs Support Beams - SWA-1 L4 GL 18-15 - K LINE,Complete,2024-03-25 07:00,2024-04-01 10:00,2024-03-20 07:00,2024-04-05 17:00
